time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.30,0.7914,1.0173,821.6931,0.0396
1,0.30,0.7914,1.0173,821.6931,0.0396
2,0.30,0.7914,1.0173,821.6931,0.0396
3,0.30,0.7914,1.0173,821.6931,0.0396
4,0.30,0.7914,1.0173,821.6931,0.0396
5,0.30,0.7914,1.0173,821.6931,0.0396
6,0.30,0.7914,1.0173,821.6931,0.0396
7,0.30,0.7914,1.0173,821.6931,0.0396
8,0.30,0.7914,1.0173,821.6931,0.0396
9,0.30,0.7914,1.0173,821.6931,0.0396
10,0.30,0.7914,1.0173,821.6931,0.0396
11,0.30,0.7914,1.0173,821.6931,0.0396
12,0.30,0.8820,0.7320,837.0345,0.0143
13,0.30,0.9319,0.3783,827.7893,0.0262
14,0.30,0.9551,0.3071,810.2586,0.0143
15,0.30,0.9551,0.3071,810.2586,0.0143
16,0.30,0.9661,0.2634,793.1981,-0.0111
17,0.30,0.9636,0.2730,787.7837,0.0158
18,0.30,0.9624,0.2772,795.8282,0.0102
19,0.30,0.9624,0.2772,795.8282,0.0102
20,0.30,0.9624,0.2772,795.8282,0.0102
21,0.30,0.9624,0.2772,795.8282,0.0102
22,0.30,0.9624,0.2772,795.8282,0.0102
23,0.30,0.9624,0.2772,795.8282,0.0102
24,0.30,0.9624,0.2772,795.8282,0.0102
25,0.30,0.9624,0.2772,795.8282,0.0102
26,0.30,0.9624,0.2772,795.8282,0.0102
27,0.30,0.9624,0.2772,795.8282,0.0102
28,0.30,0.9624,0.2772,795.8282,0.0102
29,0.30,0.9624,0.2772,795.8282,0.0102
