time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.80,0.9657,0.2655,844.9387,0.0173
1,0.80,0.9675,0.2582,846.1532,-0.0015
2,0.80,0.9675,0.2582,846.1532,-0.0015
3,0.80,0.9675,0.2582,846.1532,-0.0015
4,0.80,0.9675,0.2582,846.1532,-0.0015
5,0.80,0.9675,0.2582,846.1532,-0.0015
6,0.80,0.9675,0.2582,846.1532,-0.0015
7,0.80,0.9675,0.2582,846.1532,-0.0015
8,0.80,0.9675,0.2582,846.1532,-0.0015
9,0.80,0.9675,0.2582,846.1532,-0.0015
10,0.80,0.9675,0.2582,846.1532,-0.0015
11,0.80,0.9675,0.2582,846.1532,-0.0015
12,0.80,0.9675,0.2582,846.1532,-0.0015
13,0.80,0.9675,0.2582,846.1532,-0.0015
14,0.80,0.9675,0.2582,846.1532,-0.0015
15,0.80,0.9675,0.2582,846.1532,-0.0015
16,0.80,0.9675,0.2582,846.1532,-0.0015
17,0.80,0.9675,0.2582,846.1532,-0.0015
18,0.80,0.9675,0.2582,846.1532,-0.0015
19,0.80,0.9675,0.2582,846.1532,-0.0015
20,0.80,0.9675,0.2582,846.1532,-0.0015
21,0.80,0.9675,0.2582,846.1532,-0.0015
22,0.80,0.9675,0.2582,846.1532,-0.0015
23,0.80,0.9675,0.2582,846.1532,-0.0015
24,0.80,0.9675,0.2582,846.1532,-0.0015
25,0.80,0.9761,0.2208,847.7962,0.0139
26,0.80,0.9758,0.2227,841.4035,0.0013
27,0.80,0.9803,0.2006,837.3369,-0.0028
28,0.80,0.9836,0.1829,838.2261,0.0220
29,0.80,0.9796,0.2043,845.2489,0.0189
