time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.70,0.9640,0.2734,804.3654,-0.0014
1,0.70,0.9696,0.2500,800.8754,0.0154
2,0.70,0.9795,0.2040,804.3766,0.0028
3,0.70,0.9847,0.1763,815.8494,0.0094
4,0.70,0.9802,0.2026,825.6376,0.0046
5,0.70,0.9830,0.1858,826.2285,0.0069
6,0.70,0.9877,0.1577,822.7417,0.0017
7,0.70,0.9856,0.1707,826.1232,-0.0038
8,0.70,0.9773,0.2172,833.3808,0.0038
9,0.70,0.9780,0.2134,832.2604,0.0083
10,0.70,0.9780,0.2134,832.2604,0.0083
11,0.70,0.9780,0.2134,832.2604,0.0083
12,0.70,0.9780,0.2134,832.2604,0.0083
13,0.70,0.9780,0.2134,832.2604,0.0083
14,0.70,0.9780,0.2134,832.2604,0.0083
15,0.70,0.9780,0.2134,832.2604,0.0083
16,0.70,0.9780,0.2134,832.2604,0.0083
17,0.70,0.9780,0.2134,832.2604,0.0083
18,0.70,0.9780,0.2134,832.2604,0.0083
19,0.70,0.9780,0.2134,832.2604,0.0083
20,0.70,0.9780,0.2134,832.2604,0.0083
21,0.70,0.9780,0.2134,832.2604,0.0083
22,0.70,0.9780,0.2134,832.2604,0.0083
23,0.70,0.9780,0.2134,832.2604,0.0083
24,0.70,0.9780,0.2134,832.2604,0.0083
25,0.70,0.9780,0.2134,832.2604,0.0083
26,0.70,0.9780,0.2134,832.2604,0.0083
27,0.70,0.9780,0.2134,832.2604,0.0083
28,0.70,0.9780,0.2134,832.2604,0.0083
29,0.70,0.9780,0.2134,832.2604,0.0083
