time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.90,0.9691,0.2512,825.2909,0.0203
1,0.90,0.9825,0.1886,824.4062,0.0178
2,0.90,0.9823,0.1898,827.6628,-0.0113
3,0.90,0.9850,0.1746,826.3044,-0.0226
4,0.90,0.9837,0.1845,820.8137,-0.0213
5,0.90,0.9860,0.1689,818.7424,-0.0254
6,0.90,0.9838,0.1816,826.4735,0.0068
7,0.90,0.9858,0.1696,830.3220,-0.0038
8,0.90,0.9876,0.1584,832.7355,-0.0114
9,0.90,0.9843,0.1788,831.6681,0.0131
10,0.90,0.9848,0.1757,832.4099,0.0141
11,0.90,0.9848,0.1757,832.4099,0.0141
12,0.90,0.9848,0.1757,832.4099,0.0141
13,0.90,0.9848,0.1757,832.4099,0.0141
14,0.90,0.9848,0.1757,832.4099,0.0141
15,0.90,0.9848,0.1757,832.4099,0.0141
16,0.90,0.9848,0.1757,832.4099,0.0141
17,0.90,0.9848,0.1757,832.4099,0.0141
18,0.90,0.9848,0.1757,832.4099,0.0141
19,0.90,0.9848,0.1757,832.4099,0.0141
20,0.90,0.9848,0.1757,832.4099,0.0141
21,0.90,0.9848,0.1757,832.4099,0.0141
22,0.90,0.9848,0.1757,832.4099,0.0141
23,0.90,0.9848,0.1757,832.4099,0.0141
24,0.90,0.9848,0.1757,832.4099,0.0141
25,0.90,0.9848,0.1757,832.4099,0.0141
26,0.90,0.9848,0.1757,832.4099,0.0141
27,0.90,0.9848,0.1757,832.4099,0.0141
28,0.90,0.9848,0.1757,832.4099,0.0141
29,0.90,0.9848,0.1757,832.4099,0.0141
