time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.04,0.1747,1.6989,829.5931,-0.0899
1,0.04,0.2232,1.7288,814.6475,-0.0536
2,0.04,0.3068,1.6587,805.2771,-0.0802
3,0.04,0.3622,1.6060,800.7829,-0.1016
4,0.04,0.4109,1.5338,791.2194,-0.0892
5,0.04,0.4470,1.4381,809.2701,-0.0746
6,0.04,0.4665,1.4801,833.5927,-0.0719
7,0.04,0.4611,1.5503,855.7605,-0.0293
8,0.04,0.4927,1.6088,846.8711,0.0099
9,0.04,0.5615,1.4467,834.0325,0.0211
10,0.04,0.6385,1.1343,851.4145,0.0185
11,0.04,0.6792,1.0539,856.2040,0.0227
12,0.04,0.6642,1.0751,879.5086,0.0309
13,0.04,0.6980,1.0754,922.7154,-0.0345
14,0.04,0.7210,0.9944,906.0477,-0.0678
15,0.04,0.6986,1.1395,864.6688,-0.0246
16,0.04,0.7177,1.0971,837.6156,-0.0604
17,0.04,0.7285,1.1431,845.4433,-0.0033
18,0.04,0.7520,0.9710,861.0384,-0.0036
19,0.04,0.7802,0.8448,871.0792,-0.0458
20,0.04,0.8364,0.7884,814.1413,-0.0483
21,0.04,0.8396,0.7652,790.1738,-0.0145
22,0.04,0.8430,0.7113,794.8062,-0.0105
23,0.04,0.8317,0.7045,799.4612,-0.0049
24,0.04,0.8194,0.7255,853.2285,0.0094
25,0.04,0.8425,0.6558,875.4639,0.0082
26,0.04,0.8461,0.6203,841.5218,0.0202
27,0.04,0.7937,0.7927,812.6381,0.0522
28,0.04,0.7827,0.9089,794.5504,0.0476
29,0.04,0.7791,1.0671,799.2333,0.0584
