time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.20,0.6078,1.2585,835.0756,-0.0533
1,0.20,0.7948,0.8152,833.1236,-0.0657
2,0.20,0.8756,0.6446,839.4222,-0.0775
3,0.20,0.9214,0.4324,829.9058,-0.0229
4,0.20,0.9269,0.4156,836.9043,0.0296
5,0.20,0.9313,0.3948,828.5731,0.0204
6,0.20,0.9295,0.4725,823.4554,0.0179
7,0.20,0.9416,0.4886,828.6177,0.0172
8,0.20,0.9321,0.4607,819.0481,0.0593
9,0.20,0.9423,0.4884,824.2322,0.0367
10,0.20,0.9371,0.5523,819.3940,0.0444
11,0.20,0.9434,0.3433,832.0318,0.0486
12,0.20,0.9466,0.3342,847.9328,0.0212
13,0.20,0.9408,0.3563,844.2444,0.0167
14,0.20,0.9408,0.3563,844.2444,0.0167
15,0.20,0.9408,0.3563,844.2444,0.0167
16,0.20,0.9498,0.3228,858.6848,0.0383
17,0.20,0.9473,0.3313,858.3862,0.0425
18,0.20,0.9473,0.3313,858.3862,0.0425
19,0.20,0.9473,0.3313,858.3862,0.0425
20,0.20,0.9473,0.3313,858.3862,0.0425
21,0.20,0.9473,0.3313,858.3862,0.0425
22,0.20,0.9473,0.3313,858.3862,0.0425
23,0.20,0.9473,0.3313,858.3862,0.0425
24,0.20,0.9473,0.3313,858.3862,0.0425
25,0.20,0.9473,0.3313,858.3862,0.0425
26,0.20,0.9473,0.3313,858.3862,0.0425
27,0.20,0.9473,0.3313,858.3862,0.0425
28,0.20,0.9473,0.3313,858.3862,0.0425
29,0.20,0.9473,0.3313,858.3862,0.0425
