time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,1.00,0.9737,0.2314,812.4746,0.0294
1,1.00,0.9819,0.1912,807.6472,0.0072
2,1.00,0.9865,0.1651,799.2463,0.0040
3,1.00,0.9876,0.1584,805.7805,0.0198
4,1.00,0.9835,0.1833,812.2621,-0.0028
5,1.00,0.9855,0.1711,818.6022,-0.0114
6,1.00,0.9864,0.1657,800.4316,0.0090
7,1.00,0.9888,0.1501,793.4185,0.0062
8,1.00,0.9888,0.1502,793.3899,0.0156
9,1.00,0.9901,0.1412,801.9651,0.0131
10,1.00,0.9887,0.1511,798.1518,0.0215
11,1.00,0.9870,0.1622,788.7497,-0.0026
12,1.00,0.9872,0.1611,787.3829,-0.0149
13,1.00,0.9859,0.1691,798.3959,-0.0308
14,1.00,0.9859,0.1701,800.4978,-0.0061
15,1.00,0.9924,0.1240,787.0093,-0.0124
16,1.00,0.9877,0.1582,789.8000,-0.0176
17,1.00,0.9873,0.1602,794.9691,-0.0103
18,1.00,0.9904,0.1393,807.4717,0.0043
19,1.00,0.9896,0.1448,793.7233,0.0168
20,1.00,0.9890,0.1490,786.1405,0.0191
21,1.00,0.9884,0.1536,791.7702,-0.0073
22,1.00,0.9899,0.1428,800.1978,0.0155
23,1.00,0.9881,0.1547,798.5110,0.0007
24,1.00,0.9878,0.1583,787.3177,-0.0072
25,1.00,0.9878,0.1570,787.8364,0.0012
26,1.00,0.9870,0.1628,798.6177,0.0268
27,1.00,0.9857,0.1703,804.4978,0.0304
28,1.00,0.9839,0.1817,786.2468,0.0124
29,1.00,0.9856,0.1712,789.2450,0.0053
