time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.60,0.9289,0.4490,819.9044,0.0160
1,0.60,0.9289,0.4490,819.9044,0.0160
2,0.60,0.9289,0.4490,819.9044,0.0160
3,0.60,0.9289,0.4490,819.9044,0.0160
4,0.60,0.9289,0.4490,819.9044,0.0160
5,0.60,0.9289,0.4490,819.9044,0.0160
6,0.60,0.9289,0.4490,819.9044,0.0160
7,0.60,0.9289,0.4490,819.9044,0.0160
8,0.60,0.9289,0.4490,819.9044,0.0160
9,0.60,0.9289,0.4490,819.9044,0.0160
10,0.60,0.9289,0.4490,819.9044,0.0160
11,0.60,0.9289,0.4490,819.9044,0.0160
12,0.60,0.9289,0.4490,819.9044,0.0160
13,0.60,0.9289,0.4490,819.9044,0.0160
14,0.60,0.9289,0.4490,819.9044,0.0160
15,0.60,0.9289,0.4490,819.9044,0.0160
16,0.60,0.9524,0.3729,820.6788,0.0175
17,0.60,0.9626,0.2796,822.4624,0.0045
18,0.60,0.9654,0.2671,822.8420,-0.0029
19,0.60,0.9654,0.2671,822.8420,-0.0029
20,0.60,0.9654,0.2671,822.8420,-0.0029
21,0.60,0.9654,0.2671,822.8420,-0.0029
22,0.60,0.9654,0.2671,822.8420,-0.0029
23,0.60,0.9654,0.2671,822.8420,-0.0029
24,0.60,0.9654,0.2671,822.8420,-0.0029
25,0.60,0.9654,0.2671,822.8420,-0.0029
26,0.60,0.9654,0.2671,822.8420,-0.0029
27,0.60,0.9654,0.2671,822.8420,-0.0029
28,0.60,0.9654,0.2671,822.8420,-0.0029
29,0.60,0.9654,0.2671,822.8420,-0.0029
