time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.10,0.3643,1.5892,816.6559,-0.0413
1,0.10,0.5221,1.2794,815.8140,-0.0657
2,0.10,0.6710,1.1271,818.4536,-0.1534
3,0.10,0.7338,0.9140,814.1923,-0.1791
4,0.10,0.7628,0.8450,790.2155,-0.1451
5,0.10,0.8079,0.7894,781.5139,-0.1348
6,0.10,0.8642,0.6380,792.2077,-0.1177
7,0.10,0.8939,0.5548,821.8670,-0.1204
8,0.10,0.9098,0.4769,838.5073,-0.1266
9,0.10,0.8995,0.4983,816.5480,-0.1243
10,0.10,0.8673,0.6202,810.7078,-0.1027
11,0.10,0.8517,0.6634,828.4461,-0.0356
12,0.10,0.8802,0.6332,852.4531,-0.0142
13,0.10,0.9015,0.5505,873.8755,0.0476
14,0.10,0.9195,0.4730,867.4348,0.0899
15,0.10,0.8825,0.5647,850.3397,0.0660
16,0.10,0.8934,0.6154,825.5538,-0.0056
17,0.10,0.9099,0.5164,799.5244,-0.0258
18,0.10,0.9171,0.4172,787.3124,-0.0237
19,0.10,0.9039,0.4519,784.7559,-0.0127
20,0.10,0.9030,0.4541,774.4139,-0.0364
21,0.10,0.9067,0.4477,763.2308,-0.0762
22,0.10,0.9116,0.4497,751.0219,-0.0477
23,0.10,0.9180,0.4379,754.9646,0.0304
24,0.10,0.8915,0.4950,778.8717,0.0398
25,0.10,0.8926,0.4807,789.7039,0.0217
26,0.10,0.8895,0.5737,789.8173,0.0445
27,0.10,0.8697,0.6320,771.5739,0.0104
28,0.10,0.9057,0.4535,760.0056,-0.0252
29,0.10,0.9143,0.4240,773.3324,-0.0096
