time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.30,0.7184,1.1411,819.8068,0.0121
1,0.30,0.8741,0.7098,830.0699,-0.0020
2,0.30,0.9333,0.5043,842.4236,0.0049
3,0.30,0.9529,0.3738,837.9466,0.0341
4,0.30,0.9576,0.2957,827.8212,0.0233
5,0.30,0.9510,0.3184,827.1710,0.0202
6,0.30,0.9558,0.3024,830.1757,0.0045
7,0.30,0.9587,0.2926,829.2247,0.0019
8,0.30,0.9502,0.3210,824.1707,0.0092
9,0.30,0.9659,0.2636,812.6841,0.0245
10,0.30,0.9621,0.2781,807.8542,0.0096
11,0.30,0.9680,0.2562,810.4902,0.0277
12,0.30,0.9617,0.2800,810.9050,0.0032
13,0.30,0.9572,0.2974,805.3311,-0.0258
14,0.30,0.9526,0.3142,795.1363,0.0004
15,0.30,0.9608,0.2845,791.5072,-0.0038
16,0.30,0.9665,0.2613,795.1576,-0.0055
17,0.30,0.9550,0.3055,799.5674,0.0086
18,0.30,0.9603,0.2866,803.0270,0.0116
19,0.30,0.9574,0.2964,804.8908,0.0218
20,0.30,0.9659,0.2648,800.3935,0.0223
21,0.30,0.9515,0.3165,806.3674,0.0158
22,0.30,0.9515,0.3165,806.3674,0.0158
23,0.30,0.9515,0.3165,806.3674,0.0158
24,0.30,0.9515,0.3165,806.3674,0.0158
25,0.30,0.9515,0.3165,806.3674,0.0158
26,0.30,0.9515,0.3165,806.3674,0.0158
27,0.30,0.9515,0.3165,806.3674,0.0158
28,0.30,0.9469,0.3322,807.7283,0.0289
29,0.30,0.9472,0.3313,808.6502,0.0320
