time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8926,0.5024,804.7919,-0.0176
1,0.50,0.9110,0.4576,806.3736,-0.0294
2,0.50,0.9110,0.4576,806.3736,-0.0294
3,0.50,0.9110,0.4576,806.3736,-0.0294
4,0.50,0.9110,0.4576,806.3736,-0.0294
5,0.50,0.9110,0.4576,806.3736,-0.0294
6,0.50,0.9110,0.4576,806.3736,-0.0294
7,0.50,0.9110,0.4576,806.3736,-0.0294
8,0.50,0.9110,0.4576,806.3736,-0.0294
9,0.50,0.9110,0.4576,806.3736,-0.0294
10,0.50,0.9110,0.4576,806.3736,-0.0294
11,0.50,0.9110,0.4576,806.3736,-0.0294
12,0.50,0.9110,0.4576,806.3736,-0.0294
13,0.50,0.9110,0.4576,806.3736,-0.0294
14,0.50,0.9110,0.4576,806.3736,-0.0294
15,0.50,0.9110,0.4576,806.3736,-0.0294
16,0.50,0.9110,0.4576,806.3736,-0.0294
17,0.50,0.9110,0.4576,806.3736,-0.0294
18,0.50,0.9110,0.4576,806.3736,-0.0294
19,0.50,0.9110,0.4576,806.3736,-0.0294
20,0.50,0.9110,0.4576,806.3736,-0.0294
21,0.50,0.9110,0.4576,806.3736,-0.0294
22,0.50,0.9110,0.4576,806.3736,-0.0294
23,0.50,0.9110,0.4576,806.3736,-0.0294
24,0.50,0.9110,0.4576,806.3736,-0.0294
25,0.50,0.9110,0.4576,806.3736,-0.0294
26,0.50,0.9110,0.4576,806.3736,-0.0294
27,0.50,0.9110,0.4576,806.3736,-0.0294
28,0.50,0.9442,0.3547,806.1620,0.0045
29,0.50,0.9591,0.2969,793.5868,-0.0019
