time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9243,0.4374,806.5751,0.0152
1,0.50,0.9633,0.3240,793.1933,0.0135
2,0.50,0.9768,0.2172,789.3935,0.0160
3,0.50,0.9726,0.2367,798.9054,-0.0026
4,0.50,0.9736,0.2337,807.4868,-0.0031
5,0.50,0.9761,0.2215,807.1856,0.0219
6,0.50,0.9743,0.2293,798.1037,0.0076
7,0.50,0.9778,0.2134,797.0684,0.0036
8,0.50,0.9754,0.2251,801.6007,-0.0085
9,0.50,0.9760,0.2213,798.6008,-0.0390
10,0.50,0.9797,0.2030,795.5295,-0.0281
11,0.50,0.9759,0.2215,792.0935,-0.0284
12,0.50,0.9759,0.2215,792.0935,-0.0284
13,0.50,0.9759,0.2215,792.0935,-0.0284
14,0.50,0.9759,0.2215,792.0935,-0.0284
15,0.50,0.9759,0.2215,792.0935,-0.0284
16,0.50,0.9759,0.2215,792.0935,-0.0284
17,0.50,0.9759,0.2215,792.0935,-0.0284
18,0.50,0.9759,0.2215,792.0935,-0.0284
19,0.50,0.9759,0.2215,792.0935,-0.0284
20,0.50,0.9759,0.2215,792.0935,-0.0284
21,0.50,0.9759,0.2215,792.0935,-0.0284
22,0.50,0.9759,0.2215,792.0935,-0.0284
23,0.50,0.9759,0.2215,792.0935,-0.0284
24,0.50,0.9759,0.2215,792.0935,-0.0284
25,0.50,0.9759,0.2215,792.0935,-0.0284
26,0.50,0.9759,0.2215,792.0935,-0.0284
27,0.50,0.9759,0.2215,792.0935,-0.0284
28,0.50,0.9759,0.2215,792.0935,-0.0284
29,0.50,0.9759,0.2215,792.0935,-0.0284
