time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9031,0.4621,756.6064,-0.0796
1,0.50,0.9031,0.4621,756.6064,-0.0796
2,0.50,0.9031,0.4621,756.6064,-0.0796
3,0.50,0.9031,0.4621,756.6064,-0.0796
4,0.50,0.9031,0.4621,756.6064,-0.0796
5,0.50,0.9031,0.4621,756.6064,-0.0796
6,0.50,0.9031,0.4621,756.6064,-0.0796
7,0.50,0.9031,0.4621,756.6064,-0.0796
8,0.50,0.9031,0.4621,756.6064,-0.0796
9,0.50,0.9031,0.4621,756.6064,-0.0796
10,0.50,0.9031,0.4621,756.6064,-0.0796
11,0.50,0.9031,0.4621,756.6064,-0.0796
12,0.50,0.9031,0.4621,756.6064,-0.0796
13,0.50,0.9031,0.4621,756.6064,-0.0796
14,0.50,0.9031,0.4621,756.6064,-0.0796
15,0.50,0.9031,0.4621,756.6064,-0.0796
16,0.50,0.9031,0.4621,756.6064,-0.0796
17,0.50,0.9031,0.4621,756.6064,-0.0796
18,0.50,0.9031,0.4621,756.6064,-0.0796
19,0.50,0.9031,0.4621,756.6064,-0.0796
20,0.50,0.9031,0.4621,756.6064,-0.0796
21,0.50,0.9031,0.4621,756.6064,-0.0796
22,0.50,0.9031,0.4621,756.6064,-0.0796
23,0.50,0.9382,0.6990,757.9817,-0.0813
24,0.50,0.9440,0.6731,777.7333,-0.0266
25,0.50,0.9283,0.4008,790.6627,0.0512
26,0.50,0.9475,0.3381,789.9590,0.0313
27,0.50,0.9565,0.3074,792.5722,0.0400
28,0.50,0.9636,0.2737,808.8340,-0.0139
29,0.50,0.9665,0.2640,794.1082,0.0228
