time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8543,0.8929,833.5681,-0.0368
1,0.50,0.8817,0.7115,830.1592,-0.0168
2,0.50,0.8935,0.7017,830.8496,-0.0286
3,0.50,0.9192,0.5312,832.2600,-0.0013
4,0.50,0.9527,0.3154,804.5657,-0.0064
5,0.50,0.9459,0.3392,798.7342,-0.0060
6,0.50,0.9610,0.2860,804.5918,0.0004
7,0.50,0.9579,0.2977,820.4583,0.0029
8,0.50,0.9575,0.2983,819.9525,0.0079
9,0.50,0.9728,0.2362,813.9222,0.0117
10,0.50,0.9669,0.2622,825.2516,-0.0501
11,0.50,0.9578,0.2971,835.3725,-0.0542
12,0.50,0.9626,0.2794,842.5390,-0.0729
13,0.50,0.9626,0.2794,842.5390,-0.0729
14,0.50,0.9626,0.2794,842.5390,-0.0729
15,0.50,0.9626,0.2794,842.5390,-0.0729
16,0.50,0.9626,0.2794,842.5390,-0.0729
17,0.50,0.9626,0.2794,842.5390,-0.0729
18,0.50,0.9626,0.2794,842.5390,-0.0729
19,0.50,0.9626,0.2794,842.5390,-0.0729
20,0.50,0.9626,0.2794,842.5390,-0.0729
21,0.50,0.9626,0.2794,842.5390,-0.0729
22,0.50,0.9626,0.2794,842.5390,-0.0729
23,0.50,0.9626,0.2794,842.5390,-0.0729
24,0.50,0.9626,0.2794,842.5390,-0.0729
25,0.50,0.9626,0.2794,842.5390,-0.0729
26,0.50,0.9626,0.2794,842.5390,-0.0729
27,0.50,0.9626,0.2794,842.5390,-0.0729
28,0.50,0.9626,0.2794,842.5390,-0.0729
29,0.50,0.9626,0.2794,842.5390,-0.0729
