time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9120,0.4848,818.6958,-0.0334
1,0.50,0.9288,0.5189,817.4235,0.0201
2,0.50,0.9505,0.3229,803.7846,-0.0009
3,0.50,0.9700,0.2485,801.0125,0.0176
4,0.50,0.9686,0.2549,794.5228,0.0059
5,0.50,0.9635,0.2744,798.5733,0.0300
6,0.50,0.9637,0.2734,807.1434,-0.0359
7,0.50,0.9654,0.2689,819.7163,0.0028
8,0.50,0.9766,0.2190,816.9474,0.0159
9,0.50,0.9766,0.2190,816.9474,0.0159
10,0.50,0.9766,0.2190,816.9474,0.0159
11,0.50,0.9766,0.2190,816.9474,0.0159
12,0.50,0.9766,0.2190,816.9474,0.0159
13,0.50,0.9766,0.2190,816.9474,0.0159
14,0.50,0.9766,0.2190,816.9474,0.0159
15,0.50,0.9766,0.2190,816.9474,0.0159
16,0.50,0.9766,0.2190,816.9474,0.0159
17,0.50,0.9766,0.2190,816.9474,0.0159
18,0.50,0.9766,0.2190,816.9474,0.0159
19,0.50,0.9766,0.2190,816.9474,0.0159
20,0.50,0.9766,0.2190,816.9474,0.0159
21,0.50,0.9766,0.2190,816.9474,0.0159
22,0.50,0.9766,0.2190,816.9474,0.0159
23,0.50,0.9766,0.2190,816.9474,0.0159
24,0.50,0.9766,0.2190,816.9474,0.0159
25,0.50,0.9766,0.2190,816.9474,0.0159
26,0.50,0.9766,0.2190,816.9474,0.0159
27,0.50,0.9766,0.2190,816.9474,0.0159
28,0.50,0.9766,0.2190,816.9474,0.0159
29,0.50,0.9766,0.2190,816.9474,0.0159
