time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9274,0.5000,822.2244,-0.0119
1,0.50,0.9676,0.3393,823.1939,0.0036
2,0.50,0.9784,0.2106,818.5253,-0.0018
3,0.50,0.9780,0.2113,818.0332,0.0022
4,0.50,0.9795,0.2041,822.4709,0.0165
5,0.50,0.9796,0.2037,841.7828,0.0010
6,0.50,0.9853,0.1721,839.3964,0.0358
7,0.50,0.9783,0.2108,832.7196,0.0293
8,0.50,0.9783,0.2108,832.7196,0.0293
9,0.50,0.9783,0.2108,832.7196,0.0293
10,0.50,0.9783,0.2108,832.7196,0.0293
11,0.50,0.9783,0.2108,832.7196,0.0293
12,0.50,0.9783,0.2108,832.7196,0.0293
13,0.50,0.9783,0.2108,832.7196,0.0293
14,0.50,0.9783,0.2108,832.7196,0.0293
15,0.50,0.9783,0.2108,832.7196,0.0293
16,0.50,0.9783,0.2108,832.7196,0.0293
17,0.50,0.9783,0.2108,832.7196,0.0293
18,0.50,0.9783,0.2108,832.7196,0.0293
19,0.50,0.9783,0.2108,832.7196,0.0293
20,0.50,0.9783,0.2108,832.7196,0.0293
21,0.50,0.9783,0.2108,832.7196,0.0293
22,0.50,0.9783,0.2108,832.7196,0.0293
23,0.50,0.9783,0.2108,832.7196,0.0293
24,0.50,0.9783,0.2108,832.7196,0.0293
25,0.50,0.9783,0.2108,832.7196,0.0293
26,0.50,0.9783,0.2108,832.7196,0.0293
27,0.50,0.9783,0.2108,832.7196,0.0293
28,0.50,0.9783,0.2108,832.7196,0.0293
29,0.50,0.9783,0.2108,832.7196,0.0293
