time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8923,0.7541,817.9644,0.0498
1,0.50,0.9509,0.3289,824.8806,0.0231
2,0.50,0.9640,0.2727,821.2528,-0.0044
3,0.50,0.9823,0.1891,822.6025,-0.0293
4,0.50,0.9809,0.1969,842.0701,-0.0178
5,0.50,0.9807,0.1984,840.0741,0.0058
6,0.50,0.9780,0.2118,839.2009,-0.0198
7,0.50,0.9761,0.2233,838.1521,0.0108
8,0.50,0.9741,0.2305,835.2045,-0.0029
9,0.50,0.9740,0.2313,836.1779,-0.0141
10,0.50,0.9740,0.2313,836.1779,-0.0141
11,0.50,0.9740,0.2313,836.1779,-0.0141
12,0.50,0.9740,0.2313,836.1779,-0.0141
13,0.50,0.9740,0.2313,836.1779,-0.0141
14,0.50,0.9740,0.2313,836.1779,-0.0141
15,0.50,0.9740,0.2313,836.1779,-0.0141
16,0.50,0.9740,0.2313,836.1779,-0.0141
17,0.50,0.9740,0.2313,836.1779,-0.0141
18,0.50,0.9740,0.2313,836.1779,-0.0141
19,0.50,0.9740,0.2313,836.1779,-0.0141
20,0.50,0.9740,0.2313,836.1779,-0.0141
21,0.50,0.9605,0.2869,838.0712,-0.0265
22,0.50,0.9664,0.2647,827.4533,-0.0375
23,0.50,0.9615,0.2835,815.5079,-0.0025
24,0.50,0.9734,0.2335,814.3562,0.0205
25,0.50,0.9747,0.2276,819.4565,0.0068
26,0.50,0.9687,0.2546,812.9357,0.0162
27,0.50,0.9809,0.1971,807.7604,0.0293
28,0.50,0.9787,0.2077,801.6193,0.0273
29,0.50,0.9749,0.2261,806.7124,0.0316
