time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9349,0.4557,822.5903,-0.0396
1,0.50,0.9758,0.2229,814.4955,0.0109
2,0.50,0.9809,0.1970,812.3930,0.0029
3,0.50,0.9817,0.1930,818.5780,-0.0036
4,0.50,0.9827,0.1873,818.2482,-0.0094
5,0.50,0.9797,0.2027,812.2523,0.0109
6,0.50,0.9805,0.1991,808.9602,-0.0155
7,0.50,0.9794,0.2050,813.0681,-0.0053
8,0.50,0.9825,0.1890,814.0784,-0.0058
9,0.50,0.9794,0.2041,811.5862,0.0384
10,0.50,0.9819,0.1915,803.2904,0.0305
11,0.50,0.9821,0.1903,804.5293,0.0187
12,0.50,0.9832,0.1847,805.1795,0.0223
13,0.50,0.9832,0.1847,805.1795,0.0223
14,0.50,0.9832,0.1847,805.1795,0.0223
15,0.50,0.9832,0.1847,805.1795,0.0223
16,0.50,0.9832,0.1847,805.1795,0.0223
17,0.50,0.9832,0.1847,805.1795,0.0223
18,0.50,0.9832,0.1847,805.1795,0.0223
19,0.50,0.9832,0.1847,805.1795,0.0223
20,0.50,0.9832,0.1847,805.1795,0.0223
21,0.50,0.9832,0.1847,805.1795,0.0223
22,0.50,0.9832,0.1847,805.1795,0.0223
23,0.50,0.9832,0.1847,805.1795,0.0223
24,0.50,0.9832,0.1847,805.1795,0.0223
25,0.50,0.9832,0.1847,805.1795,0.0223
26,0.50,0.9832,0.1847,805.1795,0.0223
27,0.50,0.9832,0.1847,805.1795,0.0223
28,0.50,0.9832,0.1847,805.1795,0.0223
29,0.50,0.9832,0.1847,805.1795,0.0223
