time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8755,0.7613,825.4474,0.0489
1,0.50,0.9369,0.3677,816.2547,0.0669
2,0.50,0.9483,0.3295,814.6276,0.0979
3,0.50,0.9642,0.2717,814.0992,0.0464
4,0.50,0.9797,0.2025,822.3859,-0.0079
5,0.50,0.9726,0.2377,829.6168,0.0306
6,0.50,0.9683,0.2548,821.5845,0.0222
7,0.50,0.9683,0.2548,821.5845,0.0222
8,0.50,0.9683,0.2548,821.5845,0.0222
9,0.50,0.9683,0.2548,821.5845,0.0222
10,0.50,0.9683,0.2548,821.5845,0.0222
11,0.50,0.9683,0.2548,821.5845,0.0222
12,0.50,0.9683,0.2548,821.5845,0.0222
13,0.50,0.9683,0.2548,821.5845,0.0222
14,0.50,0.9683,0.2548,821.5845,0.0222
15,0.50,0.9683,0.2548,821.5845,0.0222
16,0.50,0.9683,0.2548,821.5845,0.0222
17,0.50,0.9683,0.2548,821.5845,0.0222
18,0.50,0.9683,0.2548,821.5845,0.0222
19,0.50,0.9683,0.2553,813.4269,0.0091
20,0.50,0.9756,0.2248,806.8071,0.0038
21,0.50,0.9756,0.2248,806.8071,0.0038
22,0.50,0.9756,0.2248,806.8071,0.0038
23,0.50,0.9756,0.2248,806.8071,0.0038
24,0.50,0.9756,0.2248,806.8071,0.0038
25,0.50,0.9756,0.2248,806.8071,0.0038
26,0.50,0.9756,0.2248,806.8071,0.0038
27,0.50,0.9756,0.2248,806.8071,0.0038
28,0.50,0.9756,0.2248,806.8071,0.0038
29,0.50,0.9756,0.2248,806.8071,0.0038
