time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8902,0.5809,817.6567,-0.0258
1,0.50,0.9701,0.2509,809.3317,-0.0436
2,0.50,0.9745,0.2292,808.5232,0.0029
3,0.50,0.9758,0.2225,816.2640,-0.0059
4,0.50,0.9758,0.2228,814.8132,-0.0009
5,0.50,0.9734,0.2331,803.5995,0.0103
6,0.50,0.9728,0.2372,808.0082,0.0046
7,0.50,0.9725,0.2368,815.6346,-0.0296
8,0.50,0.9740,0.2302,821.4379,-0.0413
9,0.50,0.9735,0.2335,809.3978,-0.0076
10,0.50,0.9735,0.2335,809.3978,-0.0076
11,0.50,0.9735,0.2335,809.3978,-0.0076
12,0.50,0.9735,0.2335,809.3978,-0.0076
13,0.50,0.9735,0.2335,809.3978,-0.0076
14,0.50,0.9735,0.2335,809.3978,-0.0076
15,0.50,0.9735,0.2335,809.3978,-0.0076
16,0.50,0.9735,0.2335,809.3978,-0.0076
17,0.50,0.9735,0.2335,809.3978,-0.0076
18,0.50,0.9735,0.2335,809.3978,-0.0076
19,0.50,0.9735,0.2335,809.3978,-0.0076
20,0.50,0.9735,0.2335,809.3978,-0.0076
21,0.50,0.9735,0.2335,809.3978,-0.0076
22,0.50,0.9735,0.2335,809.3978,-0.0076
23,0.50,0.9735,0.2335,809.3978,-0.0076
24,0.50,0.9735,0.2335,809.3978,-0.0076
25,0.50,0.9735,0.2335,809.3978,-0.0076
26,0.50,0.9735,0.2335,809.3978,-0.0076
27,0.50,0.9735,0.2335,809.3978,-0.0076
28,0.50,0.9735,0.2335,809.3978,-0.0076
29,0.50,0.9735,0.2335,809.3978,-0.0076
