time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9276,0.4308,824.9561,0.0131
1,0.50,0.9659,0.2677,825.2082,0.0353
2,0.50,0.9677,0.2575,830.9470,0.0298
3,0.50,0.9697,0.2491,838.9221,0.0302
4,0.50,0.9730,0.2353,836.7813,0.0238
5,0.50,0.9788,0.2080,826.4179,0.0023
6,0.50,0.9779,0.2120,827.0849,-0.0089
7,0.50,0.9741,0.2305,835.8492,-0.0054
8,0.50,0.9804,0.2005,843.7555,0.0008
9,0.50,0.9777,0.2145,843.1814,-0.0159
10,0.50,0.9777,0.2145,843.1814,-0.0159
11,0.50,0.9777,0.2145,843.1814,-0.0159
12,0.50,0.9777,0.2145,843.1814,-0.0159
13,0.50,0.9777,0.2145,843.1814,-0.0159
14,0.50,0.9777,0.2145,843.1814,-0.0159
15,0.50,0.9777,0.2145,843.1814,-0.0159
16,0.50,0.9777,0.2145,843.1814,-0.0159
17,0.50,0.9777,0.2145,843.1814,-0.0159
18,0.50,0.9777,0.2145,843.1814,-0.0159
19,0.50,0.9777,0.2145,843.1814,-0.0159
20,0.50,0.9777,0.2145,843.1814,-0.0159
21,0.50,0.9777,0.2145,843.1814,-0.0159
22,0.50,0.9777,0.2145,843.1814,-0.0159
23,0.50,0.9765,0.2190,837.4857,-0.0310
24,0.50,0.9768,0.2186,829.3981,-0.0046
25,0.50,0.9706,0.2473,840.0639,-0.0186
26,0.50,0.9737,0.2346,851.0357,-0.0346
27,0.50,0.9752,0.2253,859.3990,-0.0250
28,0.50,0.9711,0.2454,851.3713,-0.0066
29,0.50,0.9786,0.2088,850.7945,0.0106
