time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8603,0.5775,795.0334,0.0255
1,0.50,0.9295,0.3896,802.8327,0.0457
2,0.50,0.9469,0.3351,809.5403,0.0297
3,0.50,0.9356,0.3675,800.1973,0.0619
4,0.50,0.9332,0.3759,804.4400,0.0162
5,0.50,0.9381,0.3653,807.9767,0.0110
6,0.50,0.9344,0.3734,807.3680,0.0290
7,0.50,0.9382,0.3636,801.2235,0.0008
8,0.50,0.9450,0.3409,821.0047,-0.0008
9,0.50,0.9427,0.3467,814.5013,0.0057
10,0.50,0.9427,0.3467,814.5013,0.0057
11,0.50,0.9427,0.3467,814.5013,0.0057
12,0.50,0.9427,0.3467,814.5013,0.0057
13,0.50,0.9427,0.3467,814.5013,0.0057
14,0.50,0.9427,0.3467,814.5013,0.0057
15,0.50,0.9427,0.3467,814.5013,0.0057
16,0.50,0.9427,0.3467,814.5013,0.0057
17,0.50,0.9427,0.3467,814.5013,0.0057
18,0.50,0.9427,0.3467,814.5013,0.0057
19,0.50,0.9427,0.3467,814.5013,0.0057
20,0.50,0.9427,0.3467,814.5013,0.0057
21,0.50,0.9427,0.3467,814.5013,0.0057
22,0.50,0.9427,0.3467,814.5013,0.0057
23,0.50,0.9613,0.2857,812.1172,0.0362
24,0.50,0.9475,0.3340,814.6413,0.0430
25,0.50,0.9474,0.3354,801.7750,-0.0002
26,0.50,0.9609,0.2883,817.2682,-0.0759
27,0.50,0.9686,0.2540,813.8188,-0.0528
28,0.50,0.9635,0.2775,799.4759,-0.0477
29,0.50,0.9691,0.2519,782.9967,-0.0200
