time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9129,0.5474,826.7789,0.0189
1,0.50,0.9606,0.2876,809.1703,0.0130
2,0.50,0.9632,0.2762,800.1651,0.0023
3,0.50,0.9710,0.2452,803.5337,-0.0338
4,0.50,0.9779,0.2130,825.8859,-0.0034
5,0.50,0.9719,0.2422,822.7369,-0.0199
6,0.50,0.9791,0.2069,806.3078,-0.0134
7,0.50,0.9811,0.1964,806.1063,-0.0310
8,0.50,0.9789,0.2074,820.1727,-0.0176
9,0.50,0.9757,0.2220,826.0573,-0.0210
10,0.50,0.9757,0.2220,826.0573,-0.0210
11,0.50,0.9757,0.2220,826.0573,-0.0210
12,0.50,0.9757,0.2220,826.0573,-0.0210
13,0.50,0.9757,0.2220,826.0573,-0.0210
14,0.50,0.9757,0.2220,826.0573,-0.0210
15,0.50,0.9757,0.2220,826.0573,-0.0210
16,0.50,0.9757,0.2220,826.0573,-0.0210
17,0.50,0.9757,0.2220,826.0573,-0.0210
18,0.50,0.9757,0.2220,826.0573,-0.0210
19,0.50,0.9757,0.2220,826.0573,-0.0210
20,0.50,0.9757,0.2220,826.0573,-0.0210
21,0.50,0.9757,0.2220,826.0573,-0.0210
22,0.50,0.9757,0.2220,826.0573,-0.0210
23,0.50,0.9757,0.2220,826.0573,-0.0210
24,0.50,0.9757,0.2220,826.0573,-0.0210
25,0.50,0.9757,0.2220,826.0573,-0.0210
26,0.50,0.9757,0.2220,826.0573,-0.0210
27,0.50,0.9757,0.2220,826.0573,-0.0210
28,0.50,0.9757,0.2220,826.0573,-0.0210
29,0.50,0.9757,0.2220,826.0573,-0.0210
