time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9345,0.3853,828.5499,-0.0236
1,0.50,0.9691,0.2526,830.6511,-0.0097
2,0.50,0.9817,0.1923,831.1460,-0.0043
3,0.50,0.9791,0.2057,839.9516,-0.0037
4,0.50,0.9804,0.1994,840.7156,0.0163
5,0.50,0.9776,0.2139,829.7372,0.0175
6,0.50,0.9782,0.2112,830.8026,0.0043
7,0.50,0.9816,0.1934,829.2078,-0.0030
8,0.50,0.9816,0.1934,829.2078,-0.0030
9,0.50,0.9816,0.1934,829.2078,-0.0030
10,0.50,0.9816,0.1934,829.2078,-0.0030
11,0.50,0.9816,0.1934,829.2078,-0.0030
12,0.50,0.9816,0.1934,829.2078,-0.0030
13,0.50,0.9816,0.1934,829.2078,-0.0030
14,0.50,0.9816,0.1934,829.2078,-0.0030
15,0.50,0.9816,0.1934,829.2078,-0.0030
16,0.50,0.9816,0.1934,829.2078,-0.0030
17,0.50,0.9816,0.1934,829.2078,-0.0030
18,0.50,0.9816,0.1934,829.2078,-0.0030
19,0.50,0.9816,0.1934,829.2078,-0.0030
20,0.50,0.9816,0.1934,829.2078,-0.0030
21,0.50,0.9816,0.1934,829.2078,-0.0030
22,0.50,0.9816,0.1934,829.2078,-0.0030
23,0.50,0.9816,0.1934,829.2078,-0.0030
24,0.50,0.9816,0.1934,829.2078,-0.0030
25,0.50,0.9816,0.1934,829.2078,-0.0030
26,0.50,0.9816,0.1934,829.2078,-0.0030
27,0.50,0.9816,0.1934,829.2078,-0.0030
28,0.50,0.9816,0.1934,829.2078,-0.0030
29,0.50,0.9816,0.1934,829.2078,-0.0030
