time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8677,0.6624,836.3071,0.0052
1,0.50,0.9370,0.5461,831.1817,-0.0244
2,0.50,0.9671,0.3690,811.8456,-0.0172
3,0.50,0.9764,0.2187,806.4969,-0.0357
4,0.50,0.9743,0.2292,814.2922,0.0132
5,0.50,0.9802,0.2002,825.0175,-0.0011
6,0.50,0.9759,0.2222,819.8611,-0.0048
7,0.50,0.9737,0.2330,806.3267,-0.0038
8,0.50,0.9742,0.2314,807.5506,0.0101
9,0.50,0.9715,0.2443,809.5554,0.0116
10,0.50,0.9715,0.2443,809.5554,0.0116
11,0.50,0.9715,0.2443,809.5554,0.0116
12,0.50,0.9715,0.2443,809.5554,0.0116
13,0.50,0.9715,0.2443,809.5554,0.0116
14,0.50,0.9715,0.2443,809.5554,0.0116
15,0.50,0.9715,0.2443,809.5554,0.0116
16,0.50,0.9715,0.2443,809.5554,0.0116
17,0.50,0.9715,0.2443,809.5554,0.0116
18,0.50,0.9715,0.2443,809.5554,0.0116
19,0.50,0.9715,0.2443,809.5554,0.0116
20,0.50,0.9715,0.2443,809.5554,0.0116
21,0.50,0.9715,0.2443,809.5554,0.0116
22,0.50,0.9715,0.2443,809.5554,0.0116
23,0.50,0.9715,0.2443,809.5554,0.0116
24,0.50,0.9715,0.2443,809.5554,0.0116
25,0.50,0.9715,0.2443,809.5554,0.0116
26,0.50,0.9715,0.2443,809.5554,0.0116
27,0.50,0.9715,0.2443,809.5554,0.0116
28,0.50,0.9715,0.2443,809.5554,0.0116
29,0.50,0.9715,0.2443,809.5554,0.0116
