time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8536,0.7725,841.7243,-0.0164
1,0.50,0.9060,0.4994,847.0311,-0.0101
2,0.50,0.9494,0.3421,843.9805,-0.0100
3,0.50,0.9610,0.2855,841.2746,0.0019
4,0.50,0.9738,0.2311,850.1339,0.0310
5,0.50,0.9747,0.2276,860.4114,0.0305
6,0.50,0.9770,0.2165,841.7983,0.0378
7,0.50,0.9564,0.3019,819.8303,0.0037
8,0.50,0.9691,0.2524,806.4506,0.0093
9,0.50,0.9632,0.2771,810.1915,0.0585
10,0.50,0.9632,0.2771,810.1915,0.0585
11,0.50,0.9632,0.2771,810.1915,0.0585
12,0.50,0.9632,0.2771,810.1915,0.0585
13,0.50,0.9632,0.2771,810.1915,0.0585
14,0.50,0.9632,0.2771,810.1915,0.0585
15,0.50,0.9632,0.2771,810.1915,0.0585
16,0.50,0.9632,0.2771,810.1915,0.0585
17,0.50,0.9632,0.2771,810.1915,0.0585
18,0.50,0.9632,0.2771,810.1915,0.0585
19,0.50,0.9632,0.2771,810.1915,0.0585
20,0.50,0.9632,0.2771,810.1915,0.0585
21,0.50,0.9632,0.2771,810.1915,0.0585
22,0.50,0.9632,0.2771,810.1915,0.0585
23,0.50,0.9632,0.2771,810.1915,0.0585
24,0.50,0.9632,0.2771,810.1915,0.0585
25,0.50,0.9632,0.2771,810.1915,0.0585
26,0.50,0.9632,0.2771,810.1915,0.0585
27,0.50,0.9632,0.2771,810.1915,0.0585
28,0.50,0.9632,0.2771,810.1915,0.0585
29,0.50,0.9632,0.2771,810.1915,0.0585
