time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9236,0.4456,815.1104,0.0187
1,0.50,0.9686,0.2531,819.3764,-0.0146
2,0.50,0.9791,0.2063,820.4115,-0.0312
3,0.50,0.9774,0.2146,823.9367,-0.0103
4,0.50,0.9802,0.2004,811.0216,0.0085
5,0.50,0.9846,0.1761,813.5333,0.0194
6,0.50,0.9817,0.1924,814.6919,0.0110
7,0.50,0.9854,0.1715,825.4007,0.0053
8,0.50,0.9820,0.1916,822.1130,-0.0014
9,0.50,0.9760,0.2212,813.9952,-0.0141
10,0.50,0.9776,0.2138,814.7882,-0.0196
11,0.50,0.9776,0.2138,814.7882,-0.0196
12,0.50,0.9776,0.2138,814.7882,-0.0196
13,0.50,0.9776,0.2138,814.7882,-0.0196
14,0.50,0.9776,0.2138,814.7882,-0.0196
15,0.50,0.9776,0.2138,814.7882,-0.0196
16,0.50,0.9776,0.2138,814.7882,-0.0196
17,0.50,0.9776,0.2138,814.7882,-0.0196
18,0.50,0.9776,0.2138,814.7882,-0.0196
19,0.50,0.9776,0.2138,814.7882,-0.0196
20,0.50,0.9776,0.2138,814.7882,-0.0196
21,0.50,0.9776,0.2138,814.7882,-0.0196
22,0.50,0.9776,0.2138,814.7882,-0.0196
23,0.50,0.9776,0.2138,814.7882,-0.0196
24,0.50,0.9776,0.2138,814.7882,-0.0196
25,0.50,0.9776,0.2138,814.7882,-0.0196
26,0.50,0.9776,0.2138,814.7882,-0.0196
27,0.50,0.9776,0.2138,814.7882,-0.0196
28,0.50,0.9766,0.2185,822.5347,-0.0161
29,0.50,0.9808,0.1978,831.4284,-0.0168
