time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9169,0.5164,830.8367,0.0103
1,0.50,0.9732,0.2486,839.8235,0.0081
2,0.50,0.9799,0.2021,834.5109,-0.0113
3,0.50,0.9822,0.1901,826.4302,-0.0131
4,0.50,0.9826,0.1881,825.0976,-0.0219
5,0.50,0.9833,0.1836,832.9419,-0.0008
6,0.50,0.9800,0.2022,832.7058,-0.0088
7,0.50,0.9844,0.1778,821.2835,-0.0145
8,0.50,0.9826,0.1876,820.1089,0.0003
9,0.50,0.9826,0.1876,820.1089,0.0003
10,0.50,0.9826,0.1876,820.1089,0.0003
11,0.50,0.9826,0.1876,820.1089,0.0003
12,0.50,0.9826,0.1876,820.1089,0.0003
13,0.50,0.9826,0.1876,820.1089,0.0003
14,0.50,0.9826,0.1876,820.1089,0.0003
15,0.50,0.9826,0.1876,820.1089,0.0003
16,0.50,0.9826,0.1876,820.1089,0.0003
17,0.50,0.9826,0.1876,820.1089,0.0003
18,0.50,0.9826,0.1876,820.1089,0.0003
19,0.50,0.9826,0.1876,820.1089,0.0003
20,0.50,0.9826,0.1876,820.1089,0.0003
21,0.50,0.9826,0.1876,820.1089,0.0003
22,0.50,0.9811,0.1958,821.0385,0.0105
23,0.50,0.9844,0.1776,827.8221,0.0328
24,0.50,0.9811,0.1960,828.3528,0.0201
25,0.50,0.9828,0.1870,819.9714,0.0122
26,0.50,0.9803,0.2000,816.2092,0.0098
27,0.50,0.9827,0.1872,818.9238,0.0275
28,0.50,0.9824,0.1892,820.3796,0.0170
29,0.50,0.9843,0.1782,819.3860,0.0151
