time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8492,0.8828,851.7231,0.0879
1,0.50,0.9299,0.6540,854.4497,0.0492
2,0.50,0.9352,0.5538,855.5151,-0.0129
3,0.50,0.9527,0.3170,858.4217,0.0065
4,0.50,0.9746,0.2292,876.1055,0.0172
5,0.50,0.9720,0.2390,875.0261,0.0085
6,0.50,0.9831,0.1846,865.0339,-0.0345
7,0.50,0.9814,0.1939,855.1774,-0.0016
8,0.50,0.9709,0.2447,868.0966,-0.0624
9,0.50,0.9756,0.2234,867.0649,-0.0132
10,0.50,0.9733,0.2340,863.1775,-0.0100
11,0.50,0.9733,0.2340,863.1775,-0.0100
12,0.50,0.9733,0.2340,863.1775,-0.0100
13,0.50,0.9733,0.2340,863.1775,-0.0100
14,0.50,0.9733,0.2340,863.1775,-0.0100
15,0.50,0.9733,0.2340,863.1775,-0.0100
16,0.50,0.9733,0.2340,863.1775,-0.0100
17,0.50,0.9733,0.2340,863.1775,-0.0100
18,0.50,0.9733,0.2340,863.1775,-0.0100
19,0.50,0.9733,0.2340,863.1775,-0.0100
20,0.50,0.9733,0.2340,863.1775,-0.0100
21,0.50,0.9733,0.2340,863.1775,-0.0100
22,0.50,0.9733,0.2340,863.1775,-0.0100
23,0.50,0.9733,0.2340,863.1775,-0.0100
24,0.50,0.9733,0.2340,863.1775,-0.0100
25,0.50,0.9733,0.2340,863.1775,-0.0100
26,0.50,0.9733,0.2340,863.1775,-0.0100
27,0.50,0.9733,0.2340,863.1775,-0.0100
28,0.50,0.9733,0.2340,863.1775,-0.0100
29,0.50,0.9733,0.2340,863.1775,-0.0100
