time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8842,0.6685,824.7520,-0.0175
1,0.50,0.9451,0.3698,830.1945,-0.0063
2,0.50,0.9679,0.2564,827.6854,-0.0129
3,0.50,0.9748,0.2278,811.6309,0.0076
4,0.50,0.9778,0.2124,798.8813,0.0136
5,0.50,0.9765,0.2195,806.5011,0.0393
6,0.50,0.9742,0.2300,821.6088,-0.0000
7,0.50,0.9701,0.2483,817.4430,-0.0069
8,0.50,0.9706,0.2467,803.1564,-0.0092
9,0.50,0.9703,0.2486,807.8999,-0.0091
10,0.50,0.9746,0.2280,822.8377,-0.0247
11,0.50,0.9758,0.2222,825.5037,0.0000
12,0.50,0.9773,0.2152,825.0519,0.0050
13,0.50,0.9773,0.2152,825.0519,0.0050
14,0.50,0.9773,0.2152,825.0519,0.0050
15,0.50,0.9773,0.2152,825.0519,0.0050
16,0.50,0.9773,0.2152,825.0519,0.0050
17,0.50,0.9773,0.2152,825.0519,0.0050
18,0.50,0.9773,0.2152,825.0519,0.0050
19,0.50,0.9773,0.2152,825.0519,0.0050
20,0.50,0.9773,0.2152,825.0519,0.0050
21,0.50,0.9773,0.2152,825.0519,0.0050
22,0.50,0.9773,0.2152,825.0519,0.0050
23,0.50,0.9773,0.2152,825.0519,0.0050
24,0.50,0.9773,0.2152,825.0519,0.0050
25,0.50,0.9773,0.2152,825.0519,0.0050
26,0.50,0.9773,0.2152,825.0519,0.0050
27,0.50,0.9773,0.2152,825.0519,0.0050
28,0.50,0.9773,0.2152,825.0519,0.0050
29,0.50,0.9773,0.2152,825.0519,0.0050
