time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8992,0.5382,830.0300,-0.0400
1,0.50,0.9428,0.4380,831.7168,-0.0264
2,0.50,0.9690,0.2539,818.9574,-0.0210
3,0.50,0.9763,0.2202,803.6410,0.0116
4,0.50,0.9741,0.2300,805.3260,0.0323
5,0.50,0.9739,0.2318,818.8682,0.0008
6,0.50,0.9814,0.1942,805.7159,-0.0047
7,0.50,0.9762,0.2210,785.3226,0.0131
8,0.50,0.9798,0.2024,775.7495,0.0125
9,0.50,0.9701,0.2490,801.6443,0.0135
10,0.50,0.9679,0.2567,815.0742,0.0167
11,0.50,0.9698,0.2500,798.9135,-0.0262
12,0.50,0.9695,0.2510,784.5846,-0.0124
13,0.50,0.9693,0.2516,790.6225,0.0030
14,0.50,0.9693,0.2516,790.6225,0.0030
15,0.50,0.9693,0.2516,790.6225,0.0030
16,0.50,0.9693,0.2516,790.6225,0.0030
17,0.50,0.9693,0.2516,790.6225,0.0030
18,0.50,0.9693,0.2516,790.6225,0.0030
19,0.50,0.9693,0.2516,790.6225,0.0030
20,0.50,0.9693,0.2516,790.6225,0.0030
21,0.50,0.9693,0.2516,790.6225,0.0030
22,0.50,0.9693,0.2516,790.6225,0.0030
23,0.50,0.9693,0.2516,790.6225,0.0030
24,0.50,0.9693,0.2516,790.6225,0.0030
25,0.50,0.9693,0.2516,790.6225,0.0030
26,0.50,0.9693,0.2516,790.6225,0.0030
27,0.50,0.9693,0.2516,790.6225,0.0030
28,0.50,0.9693,0.2516,790.6225,0.0030
29,0.50,0.9693,0.2516,790.6225,0.0030
