time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8900,0.5749,811.3829,0.0238
1,0.50,0.9223,0.4399,809.8449,-0.0180
2,0.50,0.9272,0.4353,800.9450,0.0118
3,0.50,0.9498,0.4082,798.7341,0.0350
4,0.50,0.9637,0.2735,798.5022,0.0372
5,0.50,0.9661,0.2652,795.8523,0.0315
6,0.50,0.9679,0.2583,800.8410,-0.0027
7,0.50,0.9679,0.2583,800.8410,-0.0027
8,0.50,0.9679,0.2583,800.8410,-0.0027
9,0.50,0.9679,0.2583,800.8410,-0.0027
10,0.50,0.9679,0.2583,800.8410,-0.0027
11,0.50,0.9679,0.2583,800.8410,-0.0027
12,0.50,0.9679,0.2583,800.8410,-0.0027
13,0.50,0.9679,0.2583,800.8410,-0.0027
14,0.50,0.9679,0.2583,800.8410,-0.0027
15,0.50,0.9679,0.2583,800.8410,-0.0027
16,0.50,0.9679,0.2583,800.8410,-0.0027
17,0.50,0.9679,0.2583,800.8410,-0.0027
18,0.50,0.9679,0.2583,800.8410,-0.0027
19,0.50,0.9679,0.2583,800.8410,-0.0027
20,0.50,0.9679,0.2583,800.8410,-0.0027
21,0.50,0.9679,0.2583,800.8410,-0.0027
22,0.50,0.9679,0.2583,800.8410,-0.0027
23,0.50,0.9679,0.2583,800.8410,-0.0027
24,0.50,0.9679,0.2583,800.8410,-0.0027
25,0.50,0.9679,0.2583,800.8410,-0.0027
26,0.50,0.9679,0.2583,800.8410,-0.0027
27,0.50,0.9679,0.2583,800.8410,-0.0027
28,0.50,0.9679,0.2583,800.8410,-0.0027
29,0.50,0.9679,0.2583,800.8410,-0.0027
