time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8965,0.5368,810.5057,-0.0415
1,0.50,0.9320,0.3836,814.0419,-0.0213
2,0.50,0.9548,0.3104,822.2720,-0.0222
3,0.50,0.9776,0.2134,815.8984,0.0442
4,0.50,0.9740,0.2299,793.9898,0.0356
5,0.50,0.9681,0.2572,792.0699,0.0048
6,0.50,0.9737,0.2315,816.0568,-0.0169
7,0.50,0.9696,0.2538,829.6609,0.0166
8,0.50,0.9723,0.2380,819.3718,0.0303
9,0.50,0.9723,0.2380,819.3718,0.0303
10,0.50,0.9723,0.2380,819.3718,0.0303
11,0.50,0.9723,0.2380,819.3718,0.0303
12,0.50,0.9723,0.2380,819.3718,0.0303
13,0.50,0.9723,0.2380,819.3718,0.0303
14,0.50,0.9624,0.2794,803.1620,0.0209
15,0.50,0.9653,0.2675,803.3013,0.0394
16,0.50,0.9637,0.2739,806.2948,0.0282
17,0.50,0.9637,0.2739,806.2948,0.0282
18,0.50,0.9637,0.2739,806.2948,0.0282
19,0.50,0.9637,0.2739,806.2948,0.0282
20,0.50,0.9637,0.2739,806.2948,0.0282
21,0.50,0.9637,0.2739,806.2948,0.0282
22,0.50,0.9637,0.2739,806.2948,0.0282
23,0.50,0.9637,0.2739,806.2948,0.0282
24,0.50,0.9637,0.2739,806.2948,0.0282
25,0.50,0.9637,0.2739,806.2948,0.0282
26,0.50,0.9637,0.2739,806.2948,0.0282
27,0.50,0.9637,0.2739,806.2948,0.0282
28,0.50,0.9637,0.2739,806.2948,0.0282
29,0.50,0.9687,0.2536,812.8561,0.0456
