time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9088,0.4744,820.3898,-0.0072
1,0.50,0.9642,0.2743,828.5635,0.0078
2,0.50,0.9786,0.2082,827.8949,0.0127
3,0.50,0.9753,0.2245,819.1830,-0.0029
4,0.50,0.9742,0.2300,808.0969,-0.0055
5,0.50,0.9766,0.2184,816.8125,0.0182
6,0.50,0.9777,0.2135,831.1561,-0.0168
7,0.50,0.9777,0.2135,831.1561,-0.0168
8,0.50,0.9777,0.2135,831.1561,-0.0168
9,0.50,0.9777,0.2135,831.1561,-0.0168
10,0.50,0.9777,0.2135,831.1561,-0.0168
11,0.50,0.9777,0.2135,831.1561,-0.0168
12,0.50,0.9777,0.2135,831.1561,-0.0168
13,0.50,0.9777,0.2135,831.1561,-0.0168
14,0.50,0.9777,0.2135,831.1561,-0.0168
15,0.50,0.9777,0.2135,831.1561,-0.0168
16,0.50,0.9777,0.2135,831.1561,-0.0168
17,0.50,0.9777,0.2135,831.1561,-0.0168
18,0.50,0.9777,0.2135,831.1561,-0.0168
19,0.50,0.9777,0.2135,831.1561,-0.0168
20,0.50,0.9777,0.2135,831.1561,-0.0168
21,0.50,0.9777,0.2135,831.1561,-0.0168
22,0.50,0.9777,0.2135,831.1561,-0.0168
23,0.50,0.9777,0.2135,831.1561,-0.0168
24,0.50,0.9777,0.2135,831.1561,-0.0168
25,0.50,0.9777,0.2135,831.1561,-0.0168
26,0.50,0.9777,0.2135,831.1561,-0.0168
27,0.50,0.9777,0.2135,831.1561,-0.0168
28,0.50,0.9777,0.2135,831.1561,-0.0168
29,0.50,0.9777,0.2135,831.1561,-0.0168
