time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9038,0.5926,827.0429,-0.0099
1,0.50,0.9671,0.2618,820.9668,-0.0071
2,0.50,0.9760,0.2215,814.4794,0.0103
3,0.50,0.9816,0.1929,813.8052,0.0024
4,0.50,0.9843,0.1782,814.8524,-0.0148
5,0.50,0.9839,0.1809,821.1331,-0.0017
6,0.50,0.9839,0.1809,821.1331,-0.0017
7,0.50,0.9839,0.1809,821.1331,-0.0017
8,0.50,0.9839,0.1809,821.1331,-0.0017
9,0.50,0.9839,0.1809,821.1331,-0.0017
10,0.50,0.9839,0.1809,821.1331,-0.0017
11,0.50,0.9839,0.1809,821.1331,-0.0017
12,0.50,0.9839,0.1809,821.1331,-0.0017
13,0.50,0.9839,0.1809,821.1331,-0.0017
14,0.50,0.9839,0.1809,821.1331,-0.0017
15,0.50,0.9839,0.1809,821.1331,-0.0017
16,0.50,0.9839,0.1809,821.1331,-0.0017
17,0.50,0.9839,0.1809,821.1331,-0.0017
18,0.50,0.9839,0.1809,821.1331,-0.0017
19,0.50,0.9839,0.1809,821.1331,-0.0017
20,0.50,0.9839,0.1809,821.1331,-0.0017
21,0.50,0.9839,0.1809,821.1331,-0.0017
22,0.50,0.9839,0.1809,821.1331,-0.0017
23,0.50,0.9839,0.1809,821.1331,-0.0017
24,0.50,0.9839,0.1809,821.1331,-0.0017
25,0.50,0.9839,0.1809,821.1331,-0.0017
26,0.50,0.9839,0.1809,821.1331,-0.0017
27,0.50,0.9839,0.1809,821.1331,-0.0017
28,0.50,0.9839,0.1809,821.1331,-0.0017
29,0.50,0.9839,0.1809,821.1331,-0.0017
