time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9182,0.4832,803.1972,-0.0135
1,0.50,0.9722,0.2399,799.8707,-0.0101
2,0.50,0.9707,0.2457,795.8263,-0.0084
3,0.50,0.9793,0.2061,799.2510,-0.0138
4,0.50,0.9769,0.2168,802.8639,-0.0153
5,0.50,0.9800,0.2015,810.0789,0.0009
6,0.50,0.9796,0.2043,810.7239,-0.0185
7,0.50,0.9781,0.2115,816.0007,-0.0105
8,0.50,0.9792,0.2055,821.4145,0.0022
9,0.50,0.9727,0.2359,821.4326,-0.0009
10,0.50,0.9768,0.2169,823.5998,0.0071
11,0.50,0.9768,0.2169,823.5998,0.0071
12,0.50,0.9768,0.2169,823.5998,0.0071
13,0.50,0.9768,0.2169,823.5998,0.0071
14,0.50,0.9768,0.2169,823.5998,0.0071
15,0.50,0.9768,0.2169,823.5998,0.0071
16,0.50,0.9768,0.2169,823.5998,0.0071
17,0.50,0.9768,0.2169,823.5998,0.0071
18,0.50,0.9768,0.2169,823.5998,0.0071
19,0.50,0.9768,0.2169,823.5998,0.0071
20,0.50,0.9768,0.2169,823.5998,0.0071
21,0.50,0.9768,0.2169,823.5998,0.0071
22,0.50,0.9768,0.2169,823.5998,0.0071
23,0.50,0.9768,0.2169,823.5998,0.0071
24,0.50,0.9768,0.2169,823.5998,0.0071
25,0.50,0.9768,0.2169,823.5998,0.0071
26,0.50,0.9768,0.2169,823.5998,0.0071
27,0.50,0.9768,0.2169,823.5998,0.0071
28,0.50,0.9768,0.2169,823.5998,0.0071
29,0.50,0.9768,0.2169,823.5998,0.0071
