time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9009,0.5755,832.4900,0.0411
1,0.50,0.9538,0.3179,833.5833,0.0179
2,0.50,0.9640,0.2749,830.9599,-0.0381
3,0.50,0.9730,0.2355,828.7782,-0.0397
4,0.50,0.9783,0.2106,819.9453,-0.0359
5,0.50,0.9774,0.2143,822.0228,-0.0039
6,0.50,0.9757,0.2230,829.6062,0.0194
7,0.50,0.9779,0.2119,826.0380,0.0081
8,0.50,0.9779,0.2119,826.0380,0.0081
9,0.50,0.9779,0.2119,826.0380,0.0081
10,0.50,0.9779,0.2119,826.0380,0.0081
11,0.50,0.9779,0.2119,826.0380,0.0081
12,0.50,0.9779,0.2119,826.0380,0.0081
13,0.50,0.9779,0.2119,826.0380,0.0081
14,0.50,0.9779,0.2119,826.0380,0.0081
15,0.50,0.9779,0.2119,826.0380,0.0081
16,0.50,0.9779,0.2119,826.0380,0.0081
17,0.50,0.9779,0.2119,826.0380,0.0081
18,0.50,0.9779,0.2119,826.0380,0.0081
19,0.50,0.9779,0.2119,826.0380,0.0081
20,0.50,0.9779,0.2119,826.0380,0.0081
21,0.50,0.9779,0.2119,826.0380,0.0081
22,0.50,0.9779,0.2119,826.0380,0.0081
23,0.50,0.9779,0.2119,826.0380,0.0081
24,0.50,0.9779,0.2119,826.0380,0.0081
25,0.50,0.9779,0.2119,826.0380,0.0081
26,0.50,0.9779,0.2119,826.0380,0.0081
27,0.50,0.9779,0.2119,826.0380,0.0081
28,0.50,0.9779,0.2119,826.0380,0.0081
29,0.50,0.9779,0.2119,826.0380,0.0081
