time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8975,0.5987,816.0014,0.0194
1,0.50,0.9452,0.4524,819.7698,0.0134
2,0.50,0.9739,0.2339,812.7214,-0.0059
3,0.50,0.9768,0.2172,810.9644,-0.0056
4,0.50,0.9737,0.2331,813.1357,-0.0190
5,0.50,0.9787,0.2083,826.2368,-0.0195
6,0.50,0.9782,0.2104,824.0065,-0.0035
7,0.50,0.9814,0.1943,820.7157,0.0260
8,0.50,0.9819,0.1916,821.7202,0.0202
9,0.50,0.9819,0.1916,821.7202,0.0202
10,0.50,0.9819,0.1916,821.7202,0.0202
11,0.50,0.9819,0.1916,821.7202,0.0202
12,0.50,0.9819,0.1916,821.7202,0.0202
13,0.50,0.9819,0.1916,821.7202,0.0202
14,0.50,0.9819,0.1916,821.7202,0.0202
15,0.50,0.9819,0.1916,821.7202,0.0202
16,0.50,0.9819,0.1916,821.7202,0.0202
17,0.50,0.9819,0.1916,821.7202,0.0202
18,0.50,0.9819,0.1916,821.7202,0.0202
19,0.50,0.9819,0.1916,821.7202,0.0202
20,0.50,0.9819,0.1916,821.7202,0.0202
21,0.50,0.9819,0.1916,821.7202,0.0202
22,0.50,0.9819,0.1916,821.7202,0.0202
23,0.50,0.9819,0.1916,821.7202,0.0202
24,0.50,0.9819,0.1916,821.7202,0.0202
25,0.50,0.9819,0.1916,821.7202,0.0202
26,0.50,0.9819,0.1916,821.7202,0.0202
27,0.50,0.9819,0.1916,821.7202,0.0202
28,0.50,0.9819,0.1916,821.7202,0.0202
29,0.50,0.9819,0.1916,821.7202,0.0202
