time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9295,0.5081,816.0493,0.0030
1,0.50,0.9745,0.2295,818.0826,-0.0068
2,0.50,0.9798,0.2028,814.9752,-0.0076
3,0.50,0.9812,0.1952,807.3972,-0.0126
4,0.50,0.9806,0.1984,804.3227,-0.0191
5,0.50,0.9837,0.1822,809.3590,0.0012
6,0.50,0.9809,0.1972,811.3648,0.0016
7,0.50,0.9838,0.1813,803.1138,0.0078
8,0.50,0.9825,0.1881,806.9391,-0.0167
9,0.50,0.9821,0.1911,805.4427,-0.0263
10,0.50,0.9810,0.1963,806.8159,-0.0118
11,0.50,0.9810,0.1969,800.9396,0.0057
12,0.50,0.9808,0.1979,790.8553,0.0108
13,0.50,0.9803,0.2001,783.5049,-0.0174
14,0.50,0.9804,0.1997,783.0794,-0.0175
15,0.50,0.9804,0.1997,783.0794,-0.0175
16,0.50,0.9804,0.1997,783.0794,-0.0175
17,0.50,0.9804,0.1997,783.0794,-0.0175
18,0.50,0.9804,0.1997,783.0794,-0.0175
19,0.50,0.9804,0.1997,783.0794,-0.0175
20,0.50,0.9804,0.1997,783.0794,-0.0175
21,0.50,0.9804,0.1997,783.0794,-0.0175
22,0.50,0.9804,0.1997,783.0794,-0.0175
23,0.50,0.9804,0.1997,783.0794,-0.0175
24,0.50,0.9804,0.1997,783.0794,-0.0175
25,0.50,0.9804,0.1997,783.0794,-0.0175
26,0.50,0.9804,0.1997,783.0794,-0.0175
27,0.50,0.9804,0.1997,783.0794,-0.0175
28,0.50,0.9804,0.1997,783.0794,-0.0175
29,0.50,0.9804,0.1997,783.0794,-0.0175
