time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9248,0.4169,820.6805,0.0029
1,0.50,0.9782,0.2120,821.0488,-0.0007
2,0.50,0.9843,0.1785,817.8263,-0.0118
3,0.50,0.9834,0.1831,820.8473,0.0017
4,0.50,0.9823,0.1893,822.8610,0.0046
5,0.50,0.9846,0.1766,821.0339,-0.0000
6,0.50,0.9798,0.2024,821.9723,-0.0054
7,0.50,0.9828,0.1865,820.2520,0.0071
8,0.50,0.9829,0.1858,819.8356,0.0094
9,0.50,0.9813,0.1949,816.4465,0.0142
10,0.50,0.9836,0.1822,811.4920,-0.0052
11,0.50,0.9818,0.1921,806.6904,0.0079
12,0.50,0.9771,0.2162,807.5461,0.0108
13,0.50,0.9832,0.1845,805.7455,-0.0066
14,0.50,0.9817,0.1922,803.7590,-0.0146
15,0.50,0.9809,0.1974,805.2220,0.0051
16,0.50,0.9831,0.1858,801.8982,0.0085
17,0.50,0.9854,0.1717,801.8779,0.0112
18,0.50,0.9802,0.2007,796.0324,0.0169
19,0.50,0.9823,0.1907,789.6598,0.0209
20,0.50,0.9826,0.1878,795.9783,0.0006
21,0.50,0.9827,0.1869,796.4506,0.0029
22,0.50,0.9827,0.1869,796.4506,0.0029
23,0.50,0.9827,0.1869,796.4506,0.0029
24,0.50,0.9827,0.1869,796.4506,0.0029
25,0.50,0.9827,0.1869,796.4506,0.0029
26,0.50,0.9827,0.1869,796.4506,0.0029
27,0.50,0.9827,0.1869,796.4506,0.0029
28,0.50,0.9827,0.1869,796.4506,0.0029
29,0.50,0.9827,0.1869,796.4506,0.0029
