time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9218,0.4576,829.0589,0.0219
1,0.50,0.9622,0.2807,827.1661,-0.0027
2,0.50,0.9724,0.2395,828.2739,-0.0160
3,0.50,0.9826,0.1878,829.5069,0.0140
4,0.50,0.9779,0.2119,822.1567,-0.0026
5,0.50,0.9810,0.1961,813.0992,0.0194
6,0.50,0.9802,0.2005,818.1879,0.0195
7,0.50,0.9802,0.2009,824.8559,0.0183
8,0.50,0.9823,0.1898,820.0435,0.0108
9,0.50,0.9820,0.1913,815.2487,0.0093
10,0.50,0.9788,0.2089,819.8364,-0.0044
11,0.50,0.9779,0.2130,820.4103,-0.0105
12,0.50,0.9779,0.2130,820.4103,-0.0105
13,0.50,0.9779,0.2130,820.4103,-0.0105
14,0.50,0.9779,0.2130,820.4103,-0.0105
15,0.50,0.9779,0.2130,820.4103,-0.0105
16,0.50,0.9779,0.2130,820.4103,-0.0105
17,0.50,0.9779,0.2130,820.4103,-0.0105
18,0.50,0.9779,0.2130,820.4103,-0.0105
19,0.50,0.9779,0.2130,820.4103,-0.0105
20,0.50,0.9779,0.2130,820.4103,-0.0105
21,0.50,0.9779,0.2130,820.4103,-0.0105
22,0.50,0.9779,0.2130,820.4103,-0.0105
23,0.50,0.9779,0.2130,820.4103,-0.0105
24,0.50,0.9779,0.2130,820.4103,-0.0105
25,0.50,0.9779,0.2130,820.4103,-0.0105
26,0.50,0.9779,0.2130,820.4103,-0.0105
27,0.50,0.9779,0.2130,820.4103,-0.0105
28,0.50,0.9779,0.2130,820.4103,-0.0105
29,0.50,0.9779,0.2130,820.4103,-0.0105
