time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9228,0.4411,811.7216,-0.0418
1,0.50,0.9599,0.3414,805.8280,-0.0289
2,0.50,0.9757,0.2235,807.5800,0.0213
3,0.50,0.9755,0.2238,806.8429,-0.0028
4,0.50,0.9752,0.2248,799.1634,-0.0031
5,0.50,0.9762,0.2197,794.2233,0.0001
6,0.50,0.9815,0.1934,801.4905,0.0336
7,0.50,0.9773,0.2144,806.3801,-0.0085
8,0.50,0.9789,0.2072,803.4273,-0.0119
9,0.50,0.9775,0.2142,803.8798,-0.0119
10,0.50,0.9775,0.2142,803.8798,-0.0119
11,0.50,0.9775,0.2142,803.8798,-0.0119
12,0.50,0.9775,0.2142,803.8798,-0.0119
13,0.50,0.9775,0.2142,803.8798,-0.0119
14,0.50,0.9775,0.2142,803.8798,-0.0119
15,0.50,0.9775,0.2142,803.8798,-0.0119
16,0.50,0.9775,0.2142,803.8798,-0.0119
17,0.50,0.9775,0.2142,803.8798,-0.0119
18,0.50,0.9775,0.2142,803.8798,-0.0119
19,0.50,0.9775,0.2142,803.8798,-0.0119
20,0.50,0.9775,0.2142,803.8798,-0.0119
21,0.50,0.9775,0.2142,803.8798,-0.0119
22,0.50,0.9775,0.2142,803.8798,-0.0119
23,0.50,0.9775,0.2142,803.8798,-0.0119
24,0.50,0.9775,0.2142,803.8798,-0.0119
25,0.50,0.9775,0.2142,803.8798,-0.0119
26,0.50,0.9775,0.2142,803.8798,-0.0119
27,0.50,0.9775,0.2142,803.8798,-0.0119
28,0.50,0.9775,0.2142,803.8798,-0.0119
29,0.50,0.9775,0.2142,803.8798,-0.0119
