time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8764,0.6983,814.8820,-0.0388
1,0.50,0.9509,0.3569,810.1178,0.0068
2,0.50,0.9611,0.2835,802.8718,-0.0177
3,0.50,0.9747,0.2273,810.6174,-0.0034
4,0.50,0.9773,0.2159,819.6247,0.0053
5,0.50,0.9750,0.2267,812.6763,0.0025
6,0.50,0.9761,0.2204,800.9510,-0.0212
7,0.50,0.9811,0.1964,795.0562,-0.0084
8,0.50,0.9775,0.2143,805.9677,0.0002
9,0.50,0.9775,0.2143,805.9677,0.0002
10,0.50,0.9775,0.2143,805.9677,0.0002
11,0.50,0.9775,0.2143,805.9677,0.0002
12,0.50,0.9775,0.2143,805.9677,0.0002
13,0.50,0.9775,0.2143,805.9677,0.0002
14,0.50,0.9775,0.2143,805.9677,0.0002
15,0.50,0.9775,0.2143,805.9677,0.0002
16,0.50,0.9775,0.2143,805.9677,0.0002
17,0.50,0.9775,0.2143,805.9677,0.0002
18,0.50,0.9775,0.2143,805.9677,0.0002
19,0.50,0.9775,0.2143,805.9677,0.0002
20,0.50,0.9775,0.2143,805.9677,0.0002
21,0.50,0.9775,0.2143,805.9677,0.0002
22,0.50,0.9775,0.2143,805.9677,0.0002
23,0.50,0.9775,0.2143,805.9677,0.0002
24,0.50,0.9775,0.2143,805.9677,0.0002
25,0.50,0.9775,0.2143,805.9677,0.0002
26,0.50,0.9775,0.2143,805.9677,0.0002
27,0.50,0.9775,0.2143,805.9677,0.0002
28,0.50,0.9775,0.2143,805.9677,0.0002
29,0.50,0.9775,0.2143,805.9677,0.0002
