time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9268,0.5619,821.5586,0.0321
1,0.50,0.9769,0.2167,821.2776,0.0137
2,0.50,0.9766,0.2188,825.7018,0.0077
3,0.50,0.9799,0.2026,822.0099,-0.0047
4,0.50,0.9846,0.1763,823.8802,0.0043
5,0.50,0.9789,0.2088,826.4278,-0.0182
6,0.50,0.9813,0.1946,827.2684,0.0369
7,0.50,0.9769,0.2173,826.5589,0.0141
8,0.50,0.9718,0.2407,822.1787,-0.0124
9,0.50,0.9718,0.2407,822.1787,-0.0124
10,0.50,0.9718,0.2407,822.1787,-0.0124
11,0.50,0.9718,0.2407,822.1787,-0.0124
12,0.50,0.9718,0.2407,822.1787,-0.0124
13,0.50,0.9718,0.2407,822.1787,-0.0124
14,0.50,0.9718,0.2407,822.1787,-0.0124
15,0.50,0.9718,0.2407,822.1787,-0.0124
16,0.50,0.9718,0.2407,822.1787,-0.0124
17,0.50,0.9718,0.2407,822.1787,-0.0124
18,0.50,0.9718,0.2407,822.1787,-0.0124
19,0.50,0.9718,0.2407,822.1787,-0.0124
20,0.50,0.9718,0.2407,822.1787,-0.0124
21,0.50,0.9718,0.2407,822.1787,-0.0124
22,0.50,0.9718,0.2407,822.1787,-0.0124
23,0.50,0.9718,0.2407,822.1787,-0.0124
24,0.50,0.9718,0.2407,822.1787,-0.0124
25,0.50,0.9718,0.2407,822.1787,-0.0124
26,0.50,0.9718,0.2407,822.1787,-0.0124
27,0.50,0.9718,0.2407,822.1787,-0.0124
28,0.50,0.9718,0.2407,822.1787,-0.0124
29,0.50,0.9718,0.2407,822.1787,-0.0124
