time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9170,0.4501,836.3314,0.0010
1,0.50,0.9664,0.2637,836.5993,0.0030
2,0.50,0.9726,0.2373,826.2928,0.0130
3,0.50,0.9806,0.1983,832.7668,0.0171
4,0.50,0.9827,0.1871,847.1259,-0.0011
5,0.50,0.9806,0.1986,848.3065,0.0028
6,0.50,0.9816,0.1932,837.6106,-0.0021
7,0.50,0.9805,0.1992,832.7627,0.0100
8,0.50,0.9833,0.1840,838.2177,-0.0022
9,0.50,0.9817,0.1924,840.5196,-0.0211
10,0.50,0.9826,0.1876,834.1977,-0.0034
11,0.50,0.9766,0.2185,821.9555,-0.0108
12,0.50,0.9771,0.2158,822.4480,-0.0103
13,0.50,0.9771,0.2158,822.4480,-0.0103
14,0.50,0.9771,0.2158,822.4480,-0.0103
15,0.50,0.9771,0.2158,822.4480,-0.0103
16,0.50,0.9771,0.2158,822.4480,-0.0103
17,0.50,0.9771,0.2158,822.4480,-0.0103
18,0.50,0.9771,0.2158,822.4480,-0.0103
19,0.50,0.9771,0.2158,822.4480,-0.0103
20,0.50,0.9771,0.2158,822.4480,-0.0103
21,0.50,0.9771,0.2158,822.4480,-0.0103
22,0.50,0.9771,0.2158,822.4480,-0.0103
23,0.50,0.9771,0.2158,822.4480,-0.0103
24,0.50,0.9771,0.2158,822.4480,-0.0103
25,0.50,0.9771,0.2158,822.4480,-0.0103
26,0.50,0.9771,0.2158,822.4480,-0.0103
27,0.50,0.9771,0.2158,822.4480,-0.0103
28,0.50,0.9771,0.2158,822.4480,-0.0103
29,0.50,0.9771,0.2158,822.4480,-0.0103
