time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8837,0.6468,825.2348,0.0476
1,0.50,0.9438,0.3461,821.7383,0.0336
2,0.50,0.9549,0.3079,833.5601,0.0145
3,0.50,0.9706,0.2446,839.2290,-0.0147
4,0.50,0.9692,0.2508,837.3647,-0.0417
5,0.50,0.9736,0.2343,830.0255,-0.0430
6,0.50,0.9713,0.2425,825.8995,-0.0028
7,0.50,0.9737,0.2346,839.1261,0.0041
8,0.50,0.9703,0.2479,831.9568,0.0069
9,0.50,0.9766,0.2191,827.1437,0.0187
10,0.50,0.9750,0.2270,824.9181,0.0139
11,0.50,0.9743,0.2322,833.6295,-0.0217
12,0.50,0.9743,0.2286,840.3713,-0.0372
13,0.50,0.9744,0.2299,839.2575,-0.0369
14,0.50,0.9744,0.2299,839.2575,-0.0369
15,0.50,0.9744,0.2299,839.2575,-0.0369
16,0.50,0.9744,0.2299,839.2575,-0.0369
17,0.50,0.9744,0.2299,839.2575,-0.0369
18,0.50,0.9744,0.2299,839.2575,-0.0369
19,0.50,0.9744,0.2299,839.2575,-0.0369
20,0.50,0.9744,0.2299,839.2575,-0.0369
21,0.50,0.9744,0.2299,839.2575,-0.0369
22,0.50,0.9744,0.2299,839.2575,-0.0369
23,0.50,0.9744,0.2299,839.2575,-0.0369
24,0.50,0.9744,0.2299,839.2575,-0.0369
25,0.50,0.9744,0.2299,839.2575,-0.0369
26,0.50,0.9744,0.2299,839.2575,-0.0369
27,0.50,0.9744,0.2299,839.2575,-0.0369
28,0.50,0.9687,0.2541,838.4296,-0.0603
29,0.50,0.9654,0.2701,827.0898,-0.0073
