time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9473,0.4549,846.0086,0.0011
1,0.50,0.9767,0.2492,842.0455,0.0128
2,0.50,0.9824,0.1890,847.8186,0.0262
3,0.50,0.9802,0.2006,850.6729,0.0339
4,0.50,0.9835,0.1825,851.4336,0.0262
5,0.50,0.9841,0.1795,853.6366,0.0300
6,0.50,0.9808,0.1974,848.4259,0.0098
7,0.50,0.9838,0.1811,854.2652,0.0068
8,0.50,0.9822,0.1902,861.1051,0.0181
9,0.50,0.9850,0.1745,865.3487,0.0016
10,0.50,0.9857,0.1699,857.3308,-0.0076
11,0.50,0.9823,0.1893,858.9076,-0.0027
12,0.50,0.9828,0.1865,861.0166,0.0054
13,0.50,0.9828,0.1865,861.0166,0.0054
14,0.50,0.9828,0.1865,861.0166,0.0054
15,0.50,0.9828,0.1865,861.0166,0.0054
16,0.50,0.9828,0.1865,861.0166,0.0054
17,0.50,0.9828,0.1865,861.0166,0.0054
18,0.50,0.9828,0.1865,861.0166,0.0054
19,0.50,0.9828,0.1865,861.0166,0.0054
20,0.50,0.9828,0.1865,861.0166,0.0054
21,0.50,0.9828,0.1865,861.0166,0.0054
22,0.50,0.9828,0.1865,861.0166,0.0054
23,0.50,0.9828,0.1865,861.0166,0.0054
24,0.50,0.9828,0.1865,861.0166,0.0054
25,0.50,0.9828,0.1865,861.0166,0.0054
26,0.50,0.9828,0.1865,861.0166,0.0054
27,0.50,0.9828,0.1865,861.0166,0.0054
28,0.50,0.9828,0.1865,861.0166,0.0054
29,0.50,0.9828,0.1865,861.0166,0.0054
