time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8936,0.4907,829.8151,-0.0572
1,0.50,0.9336,0.3769,834.9755,-0.0537
2,0.50,0.9539,0.3092,832.5148,0.0035
3,0.50,0.9555,0.3038,828.0241,0.0290
4,0.50,0.9724,0.2375,834.7631,0.0339
5,0.50,0.9802,0.2010,837.0578,0.0161
6,0.50,0.9686,0.2564,848.7283,0.0346
7,0.50,0.9655,0.2684,831.4470,0.0075
8,0.50,0.9573,0.3014,829.5326,0.0184
9,0.50,0.9573,0.3014,829.5326,0.0184
10,0.50,0.9573,0.3014,829.5326,0.0184
11,0.50,0.9573,0.3014,829.5326,0.0184
12,0.50,0.9573,0.3014,829.5326,0.0184
13,0.50,0.9573,0.3014,829.5326,0.0184
14,0.50,0.9573,0.3014,829.5326,0.0184
15,0.50,0.9573,0.3014,829.5326,0.0184
16,0.50,0.9573,0.3014,829.5326,0.0184
17,0.50,0.9573,0.3014,829.5326,0.0184
18,0.50,0.9573,0.3014,829.5326,0.0184
19,0.50,0.9573,0.3014,829.5326,0.0184
20,0.50,0.9573,0.3014,829.5326,0.0184
21,0.50,0.9573,0.3014,829.5326,0.0184
22,0.50,0.9573,0.3014,829.5326,0.0184
23,0.50,0.9573,0.3014,829.5326,0.0184
24,0.50,0.9573,0.3014,829.5326,0.0184
25,0.50,0.9573,0.3014,829.5326,0.0184
26,0.50,0.9573,0.3014,829.5326,0.0184
27,0.50,0.9573,0.3014,829.5326,0.0184
28,0.50,0.9573,0.3014,829.5326,0.0184
29,0.50,0.9573,0.3014,829.5326,0.0184
