time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9372,0.7163,843.1833,0.0232
1,0.50,0.9354,0.5767,838.1306,0.0169
2,0.50,0.9354,0.5767,838.1306,0.0169
3,0.50,0.9354,0.5767,838.1306,0.0169
4,0.50,0.9354,0.5767,838.1306,0.0169
5,0.50,0.9354,0.5767,838.1306,0.0169
6,0.50,0.9354,0.5767,838.1306,0.0169
7,0.50,0.9354,0.5767,838.1306,0.0169
8,0.50,0.9354,0.5767,838.1306,0.0169
9,0.50,0.9354,0.5767,838.1306,0.0169
10,0.50,0.9354,0.5767,838.1306,0.0169
11,0.50,0.9354,0.5767,838.1306,0.0169
12,0.50,0.9354,0.5767,838.1306,0.0169
13,0.50,0.9354,0.5767,838.1306,0.0169
14,0.50,0.9354,0.5767,838.1306,0.0169
15,0.50,0.9354,0.5767,838.1306,0.0169
16,0.50,0.9354,0.5767,838.1306,0.0169
17,0.50,0.9354,0.5767,838.1306,0.0169
18,0.50,0.9354,0.5767,838.1306,0.0169
19,0.50,0.9354,0.5767,838.1306,0.0169
20,0.50,0.9354,0.5767,838.1306,0.0169
21,0.50,0.9354,0.5767,838.1306,0.0169
22,0.50,0.9354,0.5767,838.1306,0.0169
23,0.50,0.9354,0.5767,838.1306,0.0169
24,0.50,0.9550,0.3135,818.0808,-0.0136
25,0.50,0.9757,0.2226,823.7156,-0.0303
26,0.50,0.9563,0.3003,840.7634,0.0039
27,0.50,0.9568,0.2992,847.6420,-0.0072
28,0.50,0.9568,0.2992,847.6420,-0.0072
29,0.50,0.9568,0.2992,847.6420,-0.0072
