time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8814,0.5611,819.7581,0.0280
1,0.50,0.9414,0.3637,813.8982,0.0623
2,0.50,0.9576,0.2971,802.3944,0.0427
3,0.50,0.9630,0.3575,784.6853,0.0198
4,0.50,0.9672,0.2607,796.1085,-0.0142
5,0.50,0.9721,0.2398,790.1409,-0.0213
6,0.50,0.9572,0.3014,802.5407,0.0403
7,0.50,0.9737,0.2315,799.0343,0.0131
8,0.50,0.9654,0.2726,800.2465,0.0199
9,0.50,0.9693,0.2534,799.5378,-0.0010
10,0.50,0.9665,0.2647,800.6879,-0.0136
11,0.50,0.9803,0.2001,801.8107,-0.0052
12,0.50,0.9720,0.2410,797.9154,-0.0086
13,0.50,0.9720,0.2400,799.6236,0.0105
14,0.50,0.9720,0.2400,799.6236,0.0105
15,0.50,0.9720,0.2400,799.6236,0.0105
16,0.50,0.9720,0.2400,799.6236,0.0105
17,0.50,0.9720,0.2400,799.6236,0.0105
18,0.50,0.9720,0.2400,799.6236,0.0105
19,0.50,0.9720,0.2400,799.6236,0.0105
20,0.50,0.9720,0.2400,799.6236,0.0105
21,0.50,0.9720,0.2400,799.6236,0.0105
22,0.50,0.9720,0.2400,799.6236,0.0105
23,0.50,0.9720,0.2400,799.6236,0.0105
24,0.50,0.9720,0.2400,799.6236,0.0105
25,0.50,0.9720,0.2400,799.6236,0.0105
26,0.50,0.9720,0.2400,799.6236,0.0105
27,0.50,0.9720,0.2400,799.6236,0.0105
28,0.50,0.9720,0.2400,799.6236,0.0105
29,0.50,0.9720,0.2400,799.6236,0.0105
