time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9200,0.4175,791.1882,0.0190
1,0.50,0.9505,0.3223,805.4830,0.0300
2,0.50,0.9578,0.2964,793.8184,0.0274
3,0.50,0.9658,0.2655,774.5192,0.0347
4,0.50,0.9763,0.2192,769.3352,0.0410
5,0.50,0.9615,0.2839,791.7259,0.0456
6,0.50,0.9471,0.3323,817.3957,0.0427
7,0.50,0.9746,0.2277,818.4231,0.0107
8,0.50,0.9746,0.2289,829.2121,-0.0230
9,0.50,0.9511,0.3190,846.4698,-0.0315
10,0.50,0.9561,0.3007,849.8984,0.0041
11,0.50,0.9561,0.3007,849.8984,0.0041
12,0.50,0.9561,0.3007,849.8984,0.0041
13,0.50,0.9561,0.3007,849.8984,0.0041
14,0.50,0.9561,0.3007,849.8984,0.0041
15,0.50,0.9561,0.3007,849.8984,0.0041
16,0.50,0.9561,0.3007,849.8984,0.0041
17,0.50,0.9561,0.3007,849.8984,0.0041
18,0.50,0.9561,0.3007,849.8984,0.0041
19,0.50,0.9561,0.3007,849.8984,0.0041
20,0.50,0.9561,0.3007,849.8984,0.0041
21,0.50,0.9561,0.3007,849.8984,0.0041
22,0.50,0.9561,0.3007,849.8984,0.0041
23,0.50,0.9561,0.3007,849.8984,0.0041
24,0.50,0.9561,0.3007,849.8984,0.0041
25,0.50,0.9561,0.3007,849.8984,0.0041
26,0.50,0.9561,0.3007,849.8984,0.0041
27,0.50,0.9561,0.3007,849.8984,0.0041
28,0.50,0.9561,0.3007,849.8984,0.0041
29,0.50,0.9561,0.3007,849.8984,0.0041
