time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9267,0.5551,815.2308,0.0202
1,0.50,0.9756,0.2236,812.8270,0.0067
2,0.50,0.9792,0.2063,813.0003,-0.0074
3,0.50,0.9759,0.2220,812.5758,-0.0168
4,0.50,0.9764,0.2200,814.6978,-0.0319
5,0.50,0.9763,0.2219,806.2436,-0.0254
6,0.50,0.9757,0.2234,810.0539,-0.0307
7,0.50,0.9810,0.1966,820.0355,-0.0039
8,0.50,0.9726,0.2361,819.5058,0.0254
9,0.50,0.9749,0.2263,815.3084,-0.0002
10,0.50,0.9746,0.2271,807.5714,0.0200
11,0.50,0.9763,0.2199,812.3322,0.0204
12,0.50,0.9772,0.2153,814.3905,0.0158
13,0.50,0.9772,0.2153,814.3905,0.0158
14,0.50,0.9772,0.2153,814.3905,0.0158
15,0.50,0.9772,0.2153,814.3905,0.0158
16,0.50,0.9772,0.2153,814.3905,0.0158
17,0.50,0.9772,0.2153,814.3905,0.0158
18,0.50,0.9772,0.2153,814.3905,0.0158
19,0.50,0.9772,0.2153,814.3905,0.0158
20,0.50,0.9772,0.2153,814.3905,0.0158
21,0.50,0.9772,0.2153,814.3905,0.0158
22,0.50,0.9772,0.2153,814.3905,0.0158
23,0.50,0.9772,0.2153,814.3905,0.0158
24,0.50,0.9772,0.2153,814.3905,0.0158
25,0.50,0.9772,0.2153,814.3905,0.0158
26,0.50,0.9772,0.2153,814.3905,0.0158
27,0.50,0.9772,0.2153,814.3905,0.0158
28,0.50,0.9772,0.2153,814.3905,0.0158
29,0.50,0.9772,0.2153,814.3905,0.0158
