time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9388,0.4643,820.5107,0.0094
1,0.50,0.9735,0.3099,813.3174,-0.0050
2,0.50,0.9797,0.2040,810.9408,-0.0182
3,0.50,0.9804,0.2000,814.6404,-0.0178
4,0.50,0.9783,0.2101,821.6443,0.0050
5,0.50,0.9822,0.1902,819.9545,-0.0211
6,0.50,0.9822,0.1902,819.9545,-0.0211
7,0.50,0.9822,0.1902,819.9545,-0.0211
8,0.50,0.9822,0.1902,819.9545,-0.0211
9,0.50,0.9822,0.1902,819.9545,-0.0211
10,0.50,0.9822,0.1902,819.9545,-0.0211
11,0.50,0.9822,0.1902,819.9545,-0.0211
12,0.50,0.9822,0.1902,819.9545,-0.0211
13,0.50,0.9822,0.1902,819.9545,-0.0211
14,0.50,0.9822,0.1902,819.9545,-0.0211
15,0.50,0.9822,0.1902,819.9545,-0.0211
16,0.50,0.9822,0.1902,819.9545,-0.0211
17,0.50,0.9822,0.1902,819.9545,-0.0211
18,0.50,0.9822,0.1902,819.9545,-0.0211
19,0.50,0.9822,0.1902,819.9545,-0.0211
20,0.50,0.9822,0.1902,819.9545,-0.0211
21,0.50,0.9822,0.1902,819.9545,-0.0211
22,0.50,0.9822,0.1902,819.9545,-0.0211
23,0.50,0.9822,0.1902,819.9545,-0.0211
24,0.50,0.9822,0.1902,819.9545,-0.0211
25,0.50,0.9822,0.1902,819.9545,-0.0211
26,0.50,0.9822,0.1902,819.9545,-0.0211
27,0.50,0.9822,0.1902,819.9545,-0.0211
28,0.50,0.9822,0.1902,819.9545,-0.0211
29,0.50,0.9822,0.1902,819.9545,-0.0211
