time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9055,0.4551,802.9363,0.0011
1,0.50,0.9322,0.3800,821.5656,-0.0378
2,0.50,0.9456,0.3378,820.9353,0.0390
3,0.50,0.9402,0.3532,844.4022,0.0290
4,0.50,0.9457,0.3347,860.7109,-0.0146
5,0.50,0.9815,0.1930,877.2653,-0.0223
6,0.50,0.9578,0.2986,873.0085,-0.0547
7,0.50,0.9579,0.2986,864.1385,-0.0503
8,0.50,0.9579,0.2986,864.1385,-0.0503
9,0.50,0.9579,0.2986,864.1385,-0.0503
10,0.50,0.9579,0.2986,864.1385,-0.0503
11,0.50,0.9579,0.2986,864.1385,-0.0503
12,0.50,0.9579,0.2986,864.1385,-0.0503
13,0.50,0.9652,0.2713,850.9070,0.0016
14,0.50,0.9625,0.2844,852.1707,-0.0082
15,0.50,0.9398,0.3584,871.9517,-0.0025
16,0.50,0.9579,0.2993,889.4162,0.0224
17,0.50,0.9768,0.2177,887.5852,-0.0320
18,0.50,0.9696,0.2600,874.5242,-0.0133
19,0.50,0.9449,0.3476,873.6554,-0.0411
20,0.50,0.9549,0.3066,889.2535,-0.0373
21,0.50,0.9695,0.2540,908.2894,-0.0245
22,0.50,0.9628,0.2799,875.8267,-0.0293
23,0.50,0.9711,0.2447,856.8991,-0.0100
24,0.50,0.9877,0.1577,870.8454,0.0078
25,0.50,0.9740,0.2311,910.1368,0.0187
26,0.50,0.9621,0.2831,911.9082,-0.0105
27,0.50,0.9747,0.2278,887.2557,-0.0058
28,0.50,0.9707,0.2492,867.6360,-0.0192
29,0.50,0.9742,0.2374,878.0590,0.0026
