time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8236,0.8407,849.4768,0.0056
1,0.50,0.8942,0.5959,843.4382,0.0430
2,0.50,0.9438,0.3454,838.1589,-0.0003
3,0.50,0.9598,0.2922,845.6010,-0.0226
4,0.50,0.9697,0.2518,848.8359,-0.0367
5,0.50,0.9667,0.2662,858.9919,-0.0136
6,0.50,0.9691,0.2515,836.3172,-0.0134
7,0.50,0.9691,0.2515,836.3172,-0.0134
8,0.50,0.9691,0.2515,836.3172,-0.0134
9,0.50,0.9691,0.2515,836.3172,-0.0134
10,0.50,0.9691,0.2515,836.3172,-0.0134
11,0.50,0.9691,0.2515,836.3172,-0.0134
12,0.50,0.9691,0.2515,836.3172,-0.0134
13,0.50,0.9691,0.2515,836.3172,-0.0134
14,0.50,0.9691,0.2515,836.3172,-0.0134
15,0.50,0.9691,0.2515,836.3172,-0.0134
16,0.50,0.9691,0.2515,836.3172,-0.0134
17,0.50,0.9691,0.2515,836.3172,-0.0134
18,0.50,0.9691,0.2515,836.3172,-0.0134
19,0.50,0.9691,0.2515,836.3172,-0.0134
20,0.50,0.9691,0.2515,836.3172,-0.0134
21,0.50,0.9691,0.2515,836.3172,-0.0134
22,0.50,0.9691,0.2515,836.3172,-0.0134
23,0.50,0.9691,0.2515,836.3172,-0.0134
24,0.50,0.9691,0.2515,836.3172,-0.0134
25,0.50,0.9691,0.2515,836.3172,-0.0134
26,0.50,0.9691,0.2515,836.3172,-0.0134
27,0.50,0.9691,0.2515,836.3172,-0.0134
28,0.50,0.9691,0.2515,836.3172,-0.0134
29,0.50,0.9691,0.2515,836.3172,-0.0134
