time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9232,0.4546,838.8801,0.0048
1,0.50,0.9726,0.2364,825.1465,-0.0342
2,0.50,0.9726,0.2369,816.1484,-0.0376
3,0.50,0.9834,0.1835,819.0935,-0.0279
4,0.50,0.9776,0.2135,829.0637,-0.0010
5,0.50,0.9792,0.2056,833.8183,0.0105
6,0.50,0.9792,0.2063,821.5343,0.0108
7,0.50,0.9809,0.1969,811.3869,0.0021
8,0.50,0.9817,0.1926,818.5939,0.0145
9,0.50,0.9739,0.2317,828.4018,-0.0132
10,0.50,0.9814,0.1949,824.9094,0.0153
11,0.50,0.9790,0.2070,813.9037,-0.0069
12,0.50,0.9777,0.2128,816.3587,0.0001
13,0.50,0.9821,0.1905,823.1100,0.0186
14,0.50,0.9807,0.1985,824.6384,-0.0075
15,0.50,0.9812,0.1953,814.9189,-0.0014
16,0.50,0.9795,0.2044,806.9461,0.0015
17,0.50,0.9795,0.2044,806.9461,0.0015
18,0.50,0.9795,0.2044,806.9461,0.0015
19,0.50,0.9795,0.2044,806.9461,0.0015
20,0.50,0.9795,0.2044,806.9461,0.0015
21,0.50,0.9795,0.2044,806.9461,0.0015
22,0.50,0.9795,0.2044,806.9461,0.0015
23,0.50,0.9795,0.2044,806.9461,0.0015
24,0.50,0.9795,0.2044,806.9461,0.0015
25,0.50,0.9795,0.2044,806.9461,0.0015
26,0.50,0.9795,0.2044,806.9461,0.0015
27,0.50,0.9795,0.2044,806.9461,0.0015
28,0.50,0.9795,0.2044,806.9461,0.0015
29,0.50,0.9795,0.2044,806.9461,0.0015
