time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9221,0.5826,823.6116,-0.0044
1,0.50,0.9768,0.2175,816.5484,-0.0150
2,0.50,0.9843,0.1783,814.4520,-0.0221
3,0.50,0.9786,0.2086,813.3989,-0.0127
4,0.50,0.9822,0.1902,813.8797,-0.0024
5,0.50,0.9855,0.1708,806.6068,-0.0118
6,0.50,0.9802,0.2002,798.0984,0.0076
7,0.50,0.9773,0.2151,791.4476,-0.0081
8,0.50,0.9797,0.2038,793.4061,0.0000
9,0.50,0.9797,0.2038,793.4061,0.0000
10,0.50,0.9797,0.2038,793.4061,0.0000
11,0.50,0.9797,0.2038,793.4061,0.0000
12,0.50,0.9797,0.2038,793.4061,0.0000
13,0.50,0.9797,0.2038,793.4061,0.0000
14,0.50,0.9797,0.2038,793.4061,0.0000
15,0.50,0.9797,0.2038,793.4061,0.0000
16,0.50,0.9797,0.2038,793.4061,0.0000
17,0.50,0.9797,0.2038,793.4061,0.0000
18,0.50,0.9797,0.2038,793.4061,0.0000
19,0.50,0.9797,0.2038,793.4061,0.0000
20,0.50,0.9797,0.2038,793.4061,0.0000
21,0.50,0.9797,0.2038,793.4061,0.0000
22,0.50,0.9797,0.2038,793.4061,0.0000
23,0.50,0.9797,0.2038,793.4061,0.0000
24,0.50,0.9797,0.2038,793.4061,0.0000
25,0.50,0.9797,0.2038,793.4061,0.0000
26,0.50,0.9797,0.2038,793.4061,0.0000
27,0.50,0.9797,0.2038,793.4061,0.0000
28,0.50,0.9797,0.2038,793.4061,0.0000
29,0.50,0.9797,0.2038,793.4061,0.0000
