time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8968,0.6271,814.1910,-0.0102
1,0.50,0.9563,0.3168,818.4021,-0.0014
2,0.50,0.9610,0.2852,818.5066,-0.0261
3,0.50,0.9742,0.2318,814.8021,0.0022
4,0.50,0.9773,0.2151,810.8396,-0.0089
5,0.50,0.9764,0.2195,812.3416,-0.0115
6,0.50,0.9767,0.2178,812.9604,-0.0245
7,0.50,0.9776,0.2131,807.1123,0.0013
8,0.50,0.9809,0.1970,794.5006,-0.0014
9,0.50,0.9757,0.2239,791.7513,0.0410
10,0.50,0.9751,0.2260,791.6604,0.0432
11,0.50,0.9751,0.2260,791.6604,0.0432
12,0.50,0.9751,0.2260,791.6604,0.0432
13,0.50,0.9751,0.2260,791.6604,0.0432
14,0.50,0.9751,0.2260,791.6604,0.0432
15,0.50,0.9751,0.2260,791.6604,0.0432
16,0.50,0.9751,0.2260,791.6604,0.0432
17,0.50,0.9751,0.2260,791.6604,0.0432
18,0.50,0.9751,0.2260,791.6604,0.0432
19,0.50,0.9751,0.2260,791.6604,0.0432
20,0.50,0.9751,0.2260,791.6604,0.0432
21,0.50,0.9751,0.2260,791.6604,0.0432
22,0.50,0.9751,0.2260,791.6604,0.0432
23,0.50,0.9751,0.2260,791.6604,0.0432
24,0.50,0.9751,0.2260,791.6604,0.0432
25,0.50,0.9751,0.2260,791.6604,0.0432
26,0.50,0.9751,0.2260,791.6604,0.0432
27,0.50,0.9751,0.2260,791.6604,0.0432
28,0.50,0.9751,0.2260,791.6604,0.0432
29,0.50,0.9751,0.2260,791.6604,0.0432
