time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9138,0.4833,819.8562,-0.0129
1,0.50,0.9757,0.2246,818.6213,-0.0014
2,0.50,0.9804,0.1999,816.5608,0.0100
3,0.50,0.9738,0.2313,816.0220,-0.0108
4,0.50,0.9770,0.2168,823.6338,-0.0216
5,0.50,0.9807,0.1981,828.1026,-0.0215
6,0.50,0.9732,0.2345,821.8256,-0.0192
7,0.50,0.9748,0.2268,814.8898,-0.0387
8,0.50,0.9728,0.2364,814.1215,-0.0373
9,0.50,0.9728,0.2364,814.1215,-0.0373
10,0.50,0.9728,0.2364,814.1215,-0.0373
11,0.50,0.9728,0.2364,814.1215,-0.0373
12,0.50,0.9728,0.2364,814.1215,-0.0373
13,0.50,0.9728,0.2364,814.1215,-0.0373
14,0.50,0.9728,0.2364,814.1215,-0.0373
15,0.50,0.9728,0.2364,814.1215,-0.0373
16,0.50,0.9728,0.2364,814.1215,-0.0373
17,0.50,0.9728,0.2364,814.1215,-0.0373
18,0.50,0.9728,0.2364,814.1215,-0.0373
19,0.50,0.9728,0.2364,814.1215,-0.0373
20,0.50,0.9728,0.2364,814.1215,-0.0373
21,0.50,0.9728,0.2364,814.1215,-0.0373
22,0.50,0.9728,0.2364,814.1215,-0.0373
23,0.50,0.9728,0.2364,814.1215,-0.0373
24,0.50,0.9728,0.2364,814.1215,-0.0373
25,0.50,0.9728,0.2364,814.1215,-0.0373
26,0.50,0.9728,0.2364,814.1215,-0.0373
27,0.50,0.9728,0.2364,814.1215,-0.0373
28,0.50,0.9728,0.2364,814.1215,-0.0373
29,0.50,0.9728,0.2364,814.1215,-0.0373
