time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9218,0.5254,832.1366,-0.0037
1,0.50,0.9745,0.2297,828.4932,-0.0229
2,0.50,0.9762,0.2207,824.7675,-0.0431
3,0.50,0.9773,0.2164,826.1244,-0.0086
4,0.50,0.9818,0.1917,830.4611,-0.0025
5,0.50,0.9827,0.1870,823.8558,0.0062
6,0.50,0.9835,0.1828,812.0684,0.0389
7,0.50,0.9795,0.2052,812.2451,0.0451
8,0.50,0.9805,0.1985,818.5604,0.0308
9,0.50,0.9787,0.2076,822.6687,0.0281
10,0.50,0.9787,0.2076,822.6687,0.0281
11,0.50,0.9787,0.2076,822.6687,0.0281
12,0.50,0.9787,0.2076,822.6687,0.0281
13,0.50,0.9787,0.2076,822.6687,0.0281
14,0.50,0.9787,0.2076,822.6687,0.0281
15,0.50,0.9787,0.2076,822.6687,0.0281
16,0.50,0.9787,0.2076,822.6687,0.0281
17,0.50,0.9787,0.2076,822.6687,0.0281
18,0.50,0.9787,0.2076,822.6687,0.0281
19,0.50,0.9787,0.2076,822.6687,0.0281
20,0.50,0.9787,0.2076,822.6687,0.0281
21,0.50,0.9787,0.2076,822.6687,0.0281
22,0.50,0.9787,0.2076,822.6687,0.0281
23,0.50,0.9787,0.2076,822.6687,0.0281
24,0.50,0.9787,0.2076,822.6687,0.0281
25,0.50,0.9787,0.2076,822.6687,0.0281
26,0.50,0.9787,0.2076,822.6687,0.0281
27,0.50,0.9787,0.2076,822.6687,0.0281
28,0.50,0.9787,0.2076,822.6687,0.0281
29,0.50,0.9787,0.2076,822.6687,0.0281
