time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9051,0.5671,813.6637,-0.0032
1,0.50,0.9708,0.3118,829.1517,0.0110
2,0.50,0.9755,0.2241,826.3191,0.0252
3,0.50,0.9759,0.2214,826.7751,0.0129
4,0.50,0.9807,0.1979,829.4822,-0.0111
5,0.50,0.9823,0.1892,830.4717,0.0019
6,0.50,0.9744,0.2295,839.5237,-0.0281
7,0.50,0.9779,0.2123,826.0821,-0.0191
8,0.50,0.9739,0.2321,824.5822,-0.0100
9,0.50,0.9739,0.2321,824.5822,-0.0100
10,0.50,0.9739,0.2321,824.5822,-0.0100
11,0.50,0.9739,0.2321,824.5822,-0.0100
12,0.50,0.9739,0.2321,824.5822,-0.0100
13,0.50,0.9739,0.2321,824.5822,-0.0100
14,0.50,0.9739,0.2321,824.5822,-0.0100
15,0.50,0.9739,0.2321,824.5822,-0.0100
16,0.50,0.9739,0.2321,824.5822,-0.0100
17,0.50,0.9739,0.2321,824.5822,-0.0100
18,0.50,0.9739,0.2321,824.5822,-0.0100
19,0.50,0.9739,0.2321,824.5822,-0.0100
20,0.50,0.9739,0.2321,824.5822,-0.0100
21,0.50,0.9739,0.2321,824.5822,-0.0100
22,0.50,0.9739,0.2321,824.5822,-0.0100
23,0.50,0.9739,0.2321,824.5822,-0.0100
24,0.50,0.9739,0.2321,824.5822,-0.0100
25,0.50,0.9739,0.2321,824.5822,-0.0100
26,0.50,0.9739,0.2321,824.5822,-0.0100
27,0.50,0.9739,0.2321,824.5822,-0.0100
28,0.50,0.9739,0.2321,824.5822,-0.0100
29,0.50,0.9739,0.2321,824.5822,-0.0100
