time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8891,0.6104,818.5241,-0.0214
1,0.50,0.9146,0.4392,845.2392,-0.0179
2,0.50,0.9333,0.3905,871.2737,-0.0220
3,0.50,0.9675,0.2609,860.8216,0.0229
4,0.50,0.9735,0.2329,850.8055,0.0497
5,0.50,0.9595,0.2891,851.1723,0.0548
6,0.50,0.9647,0.2693,862.2400,0.0335
7,0.50,0.9647,0.2693,862.2400,0.0335
8,0.50,0.9647,0.2693,862.2400,0.0335
9,0.50,0.9647,0.2693,862.2400,0.0335
10,0.50,0.9647,0.2693,862.2400,0.0335
11,0.50,0.9647,0.2693,862.2400,0.0335
12,0.50,0.9647,0.2693,862.2400,0.0335
13,0.50,0.9647,0.2693,862.2400,0.0335
14,0.50,0.9647,0.2693,862.2400,0.0335
15,0.50,0.9647,0.2693,862.2400,0.0335
16,0.50,0.9647,0.2693,862.2400,0.0335
17,0.50,0.9647,0.2693,862.2400,0.0335
18,0.50,0.9647,0.2693,862.2400,0.0335
19,0.50,0.9647,0.2693,862.2400,0.0335
20,0.50,0.9650,0.2687,863.2592,0.0300
21,0.50,0.9639,0.2720,868.4763,0.0585
22,0.50,0.9704,0.2465,830.2697,0.0660
23,0.50,0.9685,0.2568,824.5717,0.0370
24,0.50,0.9706,0.2451,822.2177,0.0250
25,0.50,0.9738,0.2309,840.1882,0.0273
26,0.50,0.9738,0.2309,840.1882,0.0273
27,0.50,0.9721,0.2390,835.6979,0.0220
28,0.50,0.9708,0.2484,838.5138,-0.0220
29,0.50,0.9709,0.2463,840.7218,0.0065
