time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9290,0.3934,807.6560,-0.0385
1,0.50,0.9661,0.2652,808.1082,-0.0383
2,0.50,0.9746,0.2301,812.9845,-0.0090
3,0.50,0.9679,0.2579,817.7368,-0.0116
4,0.50,0.9752,0.2248,809.9395,-0.0118
5,0.50,0.9778,0.2131,807.7831,-0.0213
6,0.50,0.9804,0.1996,805.8019,0.0200
7,0.50,0.9759,0.2227,809.1656,0.0013
8,0.50,0.9733,0.2338,804.3196,-0.0022
9,0.50,0.9745,0.2297,803.8608,-0.0086
10,0.50,0.9745,0.2297,803.8608,-0.0086
11,0.50,0.9745,0.2297,803.8608,-0.0086
12,0.50,0.9745,0.2297,803.8608,-0.0086
13,0.50,0.9745,0.2297,803.8608,-0.0086
14,0.50,0.9745,0.2297,803.8608,-0.0086
15,0.50,0.9745,0.2297,803.8608,-0.0086
16,0.50,0.9745,0.2297,803.8608,-0.0086
17,0.50,0.9745,0.2297,803.8608,-0.0086
18,0.50,0.9745,0.2297,803.8608,-0.0086
19,0.50,0.9745,0.2297,803.8608,-0.0086
20,0.50,0.9745,0.2297,803.8608,-0.0086
21,0.50,0.9745,0.2297,803.8608,-0.0086
22,0.50,0.9745,0.2297,803.8608,-0.0086
23,0.50,0.9745,0.2297,803.8608,-0.0086
24,0.50,0.9745,0.2297,803.8608,-0.0086
25,0.50,0.9745,0.2297,803.8608,-0.0086
26,0.50,0.9745,0.2297,803.8608,-0.0086
27,0.50,0.9745,0.2297,803.8608,-0.0086
28,0.50,0.9745,0.2297,803.8608,-0.0086
29,0.50,0.9745,0.2297,803.8608,-0.0086
