time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8425,0.7401,821.5775,-0.0404
1,0.50,0.9494,0.3242,828.7960,-0.0301
2,0.50,0.9625,0.2782,818.7626,-0.0339
3,0.50,0.9738,0.2331,809.6669,-0.0105
4,0.50,0.9699,0.2480,810.2521,-0.0120
5,0.50,0.9676,0.2593,814.9034,0.0136
6,0.50,0.9740,0.2323,815.3435,0.0167
7,0.50,0.9854,0.1717,816.3894,-0.0124
8,0.50,0.9803,0.2001,813.6431,-0.0048
9,0.50,0.9733,0.2340,811.9567,0.0182
10,0.50,0.9738,0.2322,808.4999,0.0020
11,0.50,0.9724,0.2382,807.0733,-0.0065
12,0.50,0.9724,0.2382,807.0733,-0.0065
13,0.50,0.9724,0.2382,807.0733,-0.0065
14,0.50,0.9724,0.2382,807.0733,-0.0065
15,0.50,0.9724,0.2382,807.0733,-0.0065
16,0.50,0.9724,0.2382,807.0733,-0.0065
17,0.50,0.9724,0.2382,807.0733,-0.0065
18,0.50,0.9724,0.2382,807.0733,-0.0065
19,0.50,0.9724,0.2382,807.0733,-0.0065
20,0.50,0.9724,0.2382,807.0733,-0.0065
21,0.50,0.9724,0.2382,807.0733,-0.0065
22,0.50,0.9724,0.2382,807.0733,-0.0065
23,0.50,0.9724,0.2382,807.0733,-0.0065
24,0.50,0.9724,0.2382,807.0733,-0.0065
25,0.50,0.9724,0.2382,807.0733,-0.0065
26,0.50,0.9724,0.2382,807.0733,-0.0065
27,0.50,0.9724,0.2382,807.0733,-0.0065
28,0.50,0.9724,0.2382,807.0733,-0.0065
29,0.50,0.9724,0.2382,807.0733,-0.0065
